Player,Team,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Matip,LIV,DEF,5.4,0.3%,0.3,2.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.6,0.8,17.0,3.0,0.3,0.0,0.1,0.4,1.0,11249.0,26199.0,-1.0,1.0
Kolasinac,ARS,DEF,4.8,0.2%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6,5.4,4.0,1.3,0.0,0.0,0.0,0.4,2.0,4073.0,13205.0,-2.0,2.0
Gudmundsson,BUR,MID,5.4,0.0%,1.3,4.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.4,17.2,9.0,3.8,1.3,0.0,0.2,0.7,2.0,9982.0,13548.0,-1.0,1.0
Caballero,CHE,GKP,4.8,0.3%,0.3,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,0.4,0.3,0.0,0.1,0.2,1.0,4170.0,13818.0,-2.0,2.0
Mendy,CHE,GKP,5.0,1.1%,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.5,2.0,0.0,0.4,1.2,6.0,132064.0,73605.0,0.0,0.0
Cahill,CRY,DEF,4.5,0.1%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,2.6,0.7,0.0,0.2,0.4,2.0,3515.0,4136.0,0.0,0.0
Dann,CRY,DEF,4.5,0.7%,0.0,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,15.6,0.4,8.0,2.4,0.0,0.0,0.0,1.6,7.0,45146.0,55893.0,0.0,0.0
Rodák,FUL,GKP,4.4,0.4%,0.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,18.2,0.0,0.0,1.8,0.0,0.0,0.0,0.2,1.0,7806.0,17878.0,-1.0,1.0
Adarabioyo,FUL,DEF,4.5,0.0%,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.6,0.0,8.0,2.3,2.0,0.0,0.4,0.4,2.0,743.0,179.0,0.0,0.0
Fofana,LEI,DEF,5.0,0.0%,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.6,0.3,0.0,2.7,1.0,0.0,0.2,0.4,2.0,2088.0,436.0,0.0,0.0
Stones,MCI,DEF,4.9,0.5%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.2,0.3,0.0,2.1,0.0,0.0,0.0,0.4,2.0,18886.0,25523.0,-1.0,1.0
Cancelo,MCI,DEF,5.4,0.6%,2.7,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,28.0,27.2,38.8,6.0,7.2,2.7,0.0,0.5,1.5,8.0,21671.0,48400.0,-1.0,1.0
Laporte,MCI,DEF,6.0,2.6%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.8,0.7,6.0,1.8,0.7,0.0,0.1,0.3,2.0,47192.0,204678.0,0.0,0.0
Garcia,MCI,DEF,4.8,0.2%,0.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.6,15.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5686.0,13915.0,-2.0,2.0
Jesus,MCI,FWD,9.3,0.8%,0.0,6.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,47.0,13.8,45.0,10.6,0.0,0.0,0.0,0.6,6.0,121744.0,203917.0,-2.0,2.0
Mata,MUN,MID,5.9,0.1%,1.7,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.8,46.5,19.0,9.5,1.7,0.0,0.3,0.8,5.0,3696.0,6115.0,-1.0,1.0
Hegazi,WBA,DEF,4.3,0.5%,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.6,0.3,0.0,2.0,2.0,0.0,0.5,1.4,6.0,9288.0,58321.0,-2.0,2.0
Ivanovic,WBA,DEF,4.5,0.1%,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.6,0.1,57.0,7.9,2.0,0.0,0.4,1.3,6.0,8030.0,3653.0,0.0,0.0
Gallagher,WBA,MID,5.5,0.0%,1.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.8,22.5,3.0,3.9,1.0,0.0,0.2,0.5,3.0,797.0,465.0,0.0,0.0
Poveda-Ocampo,LEE,MID,4.4,0.5%,1.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.8,16.1,43.0,7.2,1.0,0.0,0.2,0.7,1.0,29506.0,21775.0,-1.0,1.0
Maddison,LEI,MID,7.0,2.4%,3.7,13.0,86.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,40.2,39.0,25.0,10.4,3.7,0.0,0.5,1.9,3.2,215266.0,178663.0,0.0,0.0
Edwards,WBA,MID,4.9,0.0%,0.3,3.0,86.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.8,0.7,37.0,4.3,0.3,0.0,0.1,0.6,1.0,416.0,1537.0,-1.0,1.0
Lamela,TOT,MID,5.9,0.2%,0.3,5.0,85.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,10.2,3.5,70.0,8.4,0.3,0.0,0.1,0.8,1.7,8239.0,12798.0,-1.0,1.0
Robson-Kanu,WBA,FWD,5.3,0.1%,0.7,3.0,84.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.2,10.7,16.0,3.4,0.7,0.0,0.1,0.6,1.0,6582.0,25694.0,-2.0,2.0
Rodriguez,BUR,FWD,5.9,0.3%,0.3,2.0,82.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.6,11.5,13.0,2.8,0.3,0.0,0.1,0.3,1.0,7327.0,43125.0,-1.0,1.0
Fosu-Mensah,MUN,DEF,4.4,0.1%,0.0,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,3450.0,5571.0,-1.0,1.0
Hernández,LEE,MID,5.8,0.4%,0.3,3.0,76.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.6,5.7,24.0,3.9,0.3,0.0,0.1,0.5,1.5,13550.0,108987.0,-2.0,2.0
Grant,WBA,FWD,6.0,0.0%,2.0,2.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8,12.4,12.0,2.6,2.0,0.0,0.3,0.3,2.0,624.0,91.0,0.0,0.0
Noble,WHU,MID,4.8,0.8%,0.7,4.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,12.8,0.0,2.0,0.7,0.0,0.1,0.8,1.3,5092.0,98726.0,-2.0,2.0
Ritchie,NEW,MID,4.9,0.0%,0.7,2.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.6,23.3,18.0,5.3,0.7,0.0,0.1,0.4,2.0,1177.0,6034.0,-1.0,1.0
Alioski,LEE,DEF,4.4,0.4%,0.7,3.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.4,2.4,23.0,3.5,0.7,0.0,0.2,0.7,1.0,8482.0,29339.0,-1.0,1.0
Alli,TOT,MID,7.5,0.7%,0.3,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.4,13.7,25.0,4.8,0.3,0.0,0.0,0.3,1.0,15358.0,229883.0,-5.0,5.0
Agüero,MCI,FWD,10.4,2.6%,0.7,2.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,35.2,10.0,4.9,0.7,0.0,0.1,0.2,2.0,159941.0,261421.0,-1.0,1.0
Field,WBA,MID,4.8,0.0%,0.7,3.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.5,0.0,2.0,0.7,0.0,0.1,0.6,1.0,353.0,1240.0,-2.0,2.0
Brady,BUR,MID,5.0,0.0%,0.3,2.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.2,2.5,17.0,2.7,0.3,0.0,0.1,0.4,1.0,841.0,3243.0,0.0,0.0
van de Beek,MUN,MID,6.9,2.6%,1.0,9.0,60.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.6,16.5,31.0,8.9,1.0,0.0,0.1,1.3,2.2,148068.0,230675.0,-1.0,1.0
Godfrey,EVE,DEF,5.0,0.0%,1.0,1.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.4,10.4,0.0,3.1,1.0,0.0,0.2,0.2,1.0,3161.0,703.0,0.0,0.0
Milner,LIV,MID,5.3,0.1%,0.7,3.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.8,22.2,6.0,4.4,0.7,0.0,0.1,0.6,1.0,1905.0,9071.0,-2.0,2.0
Jones,LIV,MID,4.4,0.5%,0.3,2.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.2,14.6,2.0,2.5,0.3,0.0,0.1,0.5,1.0,22424.0,27691.0,-1.0,1.0
Minamino,LIV,MID,6.1,0.2%,0.7,3.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.2,1.3,30.0,3.8,0.7,0.0,0.1,0.5,1.0,2679.0,27228.0,-4.0,4.0
Milivojevic,CRY,MID,5.7,0.4%,0.7,4.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,34.0,0.0,5.3,0.7,0.0,0.1,0.7,1.0,5405.0,43711.0,-3.0,3.0
Tella,SOU,MID,4.5,0.3%,0.7,3.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.8,3.0,0.7,0.7,0.0,0.2,0.7,1.0,23254.0,15293.0,0.0,0.0
Veltman,BHA,DEF,4.3,0.2%,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.6,4.9,4.0,2.6,0.0,0.0,0.0,0.0,0.0,3870.0,16292.0,-2.0,2.0
Tomori,CHE,DEF,4.8,0.3%,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.6,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,5338.0,16692.0,-2.0,2.0
Groß,BHA,MID,5.8,0.1%,1.0,4.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.6,33.0,10.0,5.5,1.0,0.0,0.2,0.7,1.0,1376.0,7648.0,-2.0,2.0
Yarmolenko,WHU,MID,5.7,0.1%,0.3,2.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.4,6.9,26.0,3.8,0.3,0.0,0.1,0.4,0.7,2467.0,12164.0,-3.0,3.0
Johnson,WHU,DEF,4.0,2.2%,0.3,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,1.3,0.0,0.5,0.3,0.0,0.1,0.2,1.0,52536.0,85759.0,0.0,0.0
Fabio Silva,WOL,FWD,5.3,0.7%,0.3,2.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,13.1,40.0,5.6,0.3,0.0,0.1,0.4,1.0,23548.0,74194.0,-2.0,2.0
Delap,MCI,FWD,4.5,1.0%,0.3,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.3,0.0,0.1,0.2,1.0,109299.0,59556.0,0.0,0.0
Phillips,WBA,MID,5.2,0.1%,0.3,2.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.6,0.6,10.0,1.5,0.3,0.0,0.1,0.4,0.7,1355.0,6789.0,-3.0,3.0
Ünder,LEI,MID,6.0,0.0%,0.3,1.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,3.3,4.0,1.0,0.3,0.0,0.0,0.2,1.0,5372.0,3557.0,0.0,0.0
Delph,EVE,MID,4.9,0.0%,0.3,1.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.8,0.0,0.5,0.3,0.0,0.1,0.2,1.0,1370.0,2595.0,-1.0,1.0
Albrighton,LEI,MID,5.3,0.1%,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,0.9,2.0,0.3,0.0,0.0,0.0,0.4,1.0,2731.0,9447.0,-2.0,2.0
Lemina,FUL,MID,4.5,0.5%,0.3,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.4,8.0,1.4,0.3,0.0,0.1,0.4,1.0,8412.0,54050.0,0.0,0.0
Haller,WHU,FWD,6.2,0.3%,2.0,8.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.4,11.6,45.0,9.1,2.0,0.0,0.3,1.3,2.0,5099.0,30716.0,-3.0,3.0
Hoever,WOL,DEF,4.5,0.0%,0.7,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.8,15.2,2.0,3.1,0.7,0.0,0.2,0.4,1.0,2168.0,1106.0,0.0,0.0
Davis,AVL,FWD,4.4,9.8%,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,12.9,6.0,2.3,0.0,0.0,0.0,0.2,1.0,396232.0,756898.0,-1.0,1.0
Jahanbakhsh,BHA,MID,5.4,0.0%,1.0,5.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,30.6,41.5,28.0,10.0,1.0,0.0,0.2,0.9,1.7,1064.0,2942.0,-1.0,1.0
Brewster,SHU,FWD,4.5,7.1%,0.3,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.3,0.0,0.2,0.3,0.0,0.1,0.2,1.0,453283.0,344280.0,0.0,0.0
Gündogan,MCI,MID,5.4,0.2%,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8,13.7,0.0,1.7,0.3,0.0,0.1,0.2,1.0,10829.0,31520.0,-1.0,1.0
Long,SOU,FWD,5.3,0.8%,0.7,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.6,6.0,0.7,0.7,0.0,0.1,0.8,1.0,21951.0,74427.0,-2.0,2.0
Buur,WOL,DEF,4.0,2.6%,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.2,1.0,146146.0,117379.0,0.0,0.0
Harper,WBA,MID,4.4,0.5%,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.8,0.0,0.4,0.0,0.0,0.0,0.2,1.0,17272.0,25646.0,-1.0,1.0
Vitinha,WOL,MID,4.9,0.0%,0.3,2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.6,12.9,0.0,2.2,0.3,0.0,0.1,0.4,1.0,815.0,2273.0,-1.0,1.0
Slimani,LEI,FWD,5.0,0.0%,1.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,11.7,6.0,1.8,1.0,0.0,0.2,0.2,1.0,2888.0,571.0,0.0,0.0
Traoré,AVL,MID,6.0,0.0%,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.6,2.0,47.0,5.5,1.0,0.0,0.2,0.5,1.0,5358.0,3570.0,0.0,0.0
Ziyech,CHE,MID,7.9,1.3%,0.3,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8,15.4,0.0,1.8,0.3,0.0,0.0,0.1,1.0,56941.0,121642.0,-1.0,1.0
Lowe,SHU,DEF,4.4,0.1%,0.3,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0.1,0.0,0.1,0.3,0.0,0.1,0.2,1.0,606.0,2737.0,-1.0,1.0
Bale,TOT,MID,9.5,1.2%,0.3,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.2,0.0,11.0,1.3,0.3,0.0,0.0,0.1,1.0,111487.0,29086.0,0.0,0.0
Giroud,CHE,FWD,6.7,0.7%,0.3,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,6.0,0.8,0.3,0.0,0.0,0.1,1.0,10428.0,62478.0,-3.0,3.0
Murphy,NEW,MID,4.9,0.0%,0.3,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8,0.3,0.0,0.7,0.3,0.0,0.1,0.2,1.0,818.0,2005.0,-1.0,1.0
Nakamba,AVL,MID,4.4,0.4%,0.3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.4,0.6,7.0,1.7,0.3,0.0,0.1,0.2,0.5,8650.0,21265.0,-1.0,1.0
Ramsey,AVL,MID,4.5,0.1%,0.3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.2,1.0,3348.0,1303.0,0.0,0.0
Kean,EVE,FWD,5.8,0.3%,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,11.0,0.9,0.0,0.0,0.0,0.3,1.0,7739.0,31190.0,-2.0,2.0
Choudhury,LEI,MID,4.9,0.1%,0.7,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,1.6,0.0,0.5,0.7,0.0,0.1,0.4,1.0,1264.0,3765.0,-1.0,1.0
Davis,LEE,DEF,4.0,1.4%,0.3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.2,1.0,35060.0,48383.0,0.0,0.0
Obafemi,SOU,FWD,4.8,1.3%,0.3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,0.0,0.1,0.3,0.0,0.1,0.2,1.0,41808.0,128268.0,-2.0,2.0
Lanzini,WHU,MID,6.4,0.1%,1.7,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,34.4,0.5,7.0,4.2,1.7,0.0,0.3,0.8,5.0,3485.0,3141.0,-1.0,1.0
Mac Allister,BHA,MID,5.3,0.1%,3.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,36.2,0.5,7.0,4.4,3.0,0.0,0.6,1.7,9.0,1354.0,2783.0,-2.0,2.0
El Mohamady,AVL,DEF,4.4,0.4%,0.3,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,11.1,2.0,1.7,0.3,0.0,0.1,0.2,1.0,6456.0,17733.0,-1.0,1.0
Benteke,CRY,FWD,5.5,0.2%,0.7,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,0.7,0.0,0.1,0.4,1.0,15805.0,21603.0,0.0,0.0
Fuchs,LEI,DEF,4.5,0.1%,0.3,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.6,0.3,0.0,0.1,0.2,1.0,4982.0,4077.0,0.0,0.0
Shackleton,LEE,MID,4.8,0.0%,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.4,0.0,0.3,0.0,0.0,0.0,0.2,1.0,722.0,2399.0,-2.0,2.0
Ighalo,MUN,FWD,6.3,0.2%,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,5330.0,16740.0,-2.0,2.0
Raphinha,LEE,MID,5.5,0.0%,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,4.2,6.0,1.1,1.0,0.0,0.2,0.2,1.0,3754.0,1010.0,0.0,0.0
Partey,ARS,MID,5.0,0.7%,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,49865.0,8882.0,0.0,0.0
Sean Longstaff,NEW,MID,4.8,0.1%,0.3,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,1.0,0.1,0.3,0.0,0.1,0.4,1.0,1380.0,5265.0,-2.0,2.0
Diallo,SOU,MID,4.5,0.0%,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,10.2,0.0,1.3,1.0,0.0,0.2,0.2,1.0,808.0,221.0,0.0,0.0
Felipe Anderson,WHU,MID,6.2,0.2%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.4,2.0,0.5,0.0,0.0,0.0,0.3,1.0,4586.0,30990.0,-3.0,3.0
Morgan,LEI,DEF,4.4,0.1%,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,5549.0,6188.0,-1.0,1.0
Snodgrass,WHU,MID,5.8,0.1%,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.2,1.0,714.0,6239.0,-2.0,2.0
Macey,ARS,GKP,4.0,1.2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78544.0,30137.0,0.0,0.0
Rúnarsson,ARS,GKP,4.5,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,467.0,0.0,0.0
Sokratis,ARS,DEF,4.9,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176.0,17039.0,-1.0,1.0
Cédric,ARS,DEF,4.8,0.2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0,28552.0,-2.0,2.0
Mustafi,ARS,DEF,5.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9955.0,10273.0,0.0,0.0
Marí,ARS,DEF,4.4,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,586.0,-1.0,1.0
Chambers,ARS,DEF,4.5,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,756.0,0.0,0.0
Saliba,ARS,DEF,4.2,1.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18756.0,176999.0,-3.0,3.0
Özil,ARS,MID,6.8,0.7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,43679.0,-2.0,2.0
Torreira,ARS,MID,4.8,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.0,14434.0,-2.0,2.0
