Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Jahanbakhsh,21,6,WBA,BHA,1,MID,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,41.5,28.0,10.0,0.0,0.0,0.0,0.9,1.7,17.0,158.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,3.53,4.18,4.18,4.71,3.0,16,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5399999999999991,0.5499999999999998,0.29000000000000004,0.29000000000000004,0.25,0.34999999999999964,0.40000000000000036,4.0,4.0,1.58,17,1.0,2.3333333333333335,0.5,0.46166666666666667,0.46166666666666667,2.0100000000000002,1.7566666666666666,-1.295,3.485,1.3966666666666667,3.8333333333333335,5.5,0.48666666666666664
Guaita,21,6,FUL,CRY,0,GKP,5.0,4.5,0.7,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,121.0,0.0,0.0,12.1,0.7,0.0,0.1,3.4,2.8,4826.0,20222.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.12,0.12,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Mitchell,21,6,FUL,CRY,0,DEF,4.2,26.5,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,90.2,12.8,19.0,12.2,1.0,0.0,0.2,3.6,2.5,33229.0,34962.0,2.0,-2.0,6,0.0,0.11,0.11,0.0,1.03,0.9200000000000002,0.02,0.02,0.0,0.02,0.02,0.24,0.22,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Kouyaté,21,6,FUL,CRY,0,MID,5.0,0.7,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,134.2,11.0,65.0,21.1,2.0,0.0,0.4,4.0,3.3,3177.0,4267.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.36999999999999994,0.37000000000000005,0.1,0.1,0.0,0.1,0.1,0.12,0.11,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Townsend,21,6,FUL,CRY,0,MID,6.1,3.2,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,150.2,159.7,44.0,35.4,2.0,0.0,0.3,4.6,4.7,7773.0,28040.0,1.0,-1.0,6,0.0,0.0,0.0,0.3400000000000001,1.2000000000000002,0.8699999999999999,0.08,0.08,0.26,0.35,0.35,0.43,0.2,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Zaha,21,6,FUL,CRY,0,MID,7.3,23.9,8.0,13.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,211.8,108.2,282.0,60.3,8.0,1.0,1.1,6.6,8.0,271713.0,30176.0,3.0,-3.0,6,1.0,1.2399999999999998,1.24,1.24,2.4299999999999997,0.27,0.68,0.42,0.28,0.95,0.7,0.75,0.11,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Ward,21,6,FUL,CRY,0,DEF,4.5,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,15.7,4.0,8.7,0.7,0.0,0.2,2.0,1.8,2369.0,7636.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
McArthur,21,6,FUL,CRY,0,MID,5.4,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,45.6,13.0,13.6,1.0,0.0,0.2,1.7,1.8,103.0,770.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.12,0.14,0.14,0.15,0.03,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Ayew,21,6,FUL,CRY,0,FWD,5.7,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.1,70.0,10.3,0.7,0.0,0.1,1.9,2.8,128.0,32659.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.08,0.0,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
McCarthy,21,6,FUL,CRY,0,MID,4.5,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,24.6,8.0,8.0,0.7,0.0,0.2,1.8,2.0,132.0,14137.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.24,0.24,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Schlupp,21,6,FUL,CRY,0,MID,5.5,0.1,2.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.6,49.3,41.0,15.3,2.0,0.0,0.4,2.7,3.8,293.0,355.0,0.0,0.0,4,0.0,0.04000000000000001,0.04000000000000001,0.12000000000000005,1.0899999999999999,1.0799999999999998,0.05,0.05,0.15,0.2,0.2,0.45,0.32,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Sakho,21,6,FUL,CRY,0,DEF,4.5,0.3,0.3,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.6,1.6,6.0,4.5,0.3,0.0,0.1,0.9,1.0,1062.0,1577.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.17,0.17,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Eze,21,6,FUL,CRY,0,MID,5.8,0.4,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.4,39.3,79.0,14.6,1.0,0.0,0.2,1.2,1.4,480.0,2309.0,-2.0,2.0,5,0.0,0.79,0.79,0.04,0.8400000000000001,0.0,0.39,0.39,0.04,0.43,0.43,0.4,0.01,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Batshuayi,21,6,FUL,CRY,0,FWD,5.8,0.8,3.3,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.2,13.2,69.0,11.8,3.3,0.0,0.6,2.1,3.0,5189.0,3516.0,-2.0,2.0,4,0.0,0.24000000000000002,0.24000000000000002,0.75,1.03,0.8,0.12,0.12,0.35,0.48,0.48,0.5,0.38,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Riedewald,21,6,FUL,CRY,0,MID,4.4,0.7,4.0,9.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,62.8,15.5,17.0,9.6,4.0,1.0,0.9,3.0,3.2,12110.0,3410.0,-1.0,1.0,4,1.0,0.34,0.34,0.11,0.62,0.17,0.16,0.16,0.05,0.21,0.21,0.29,0.08,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Dann,21,6,FUL,CRY,0,DEF,4.5,0.7,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,34.2,0.7,8.0,4.3,0.7,0.0,0.2,2.0,4.5,394.0,1654.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.02,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Milivojevic,21,6,FUL,CRY,0,MID,5.7,0.4,1.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.2,45.9,1.0,7.3,1.3,0.0,0.2,1.1,1.2,338.0,1496.0,-3.0,3.0,5,0.0,0.07,0.07,0.05,0.37,0.37,0.05,0.05,0.11,0.16,0.16,0.25,0.25,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Cahill,21,6,FUL,CRY,0,DEF,4.5,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.6,0.7,0.0,0.2,0.4,2.0,113.0,943.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Clyne,21,6,FUL,CRY,0,DEF,4.5,0.1,3.0,,,,,,,,,,,,,,,4.2,0.4,0.0,0.5,3.0,,0.7,1.3,6.0,,,0.0,0.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.15,0.15,8,,,,,,,,,,,,,,,,,,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
van Aanholt,21,6,FUL,CRY,0,DEF,5.4,0.2,0.3,,,,,,,,,,,,,,,3.8,0.7,7.0,1.2,0.3,,0.1,0.2,1.0,,,-1.0,1.0,1,,,,,,,0.22,0.22,0.0,0.22,0.22,0.22,0.0,8,,,,,,,,,,,,,,,,,,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Benteke,21,6,FUL,CRY,0,FWD,5.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.3,0.0,0.1,0.4,1.0,739.0,1094.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.8099999999999996,2.81,1.049999999999999,1.0499999999999998,1.7599999999999998,0.7100000000000009,0.23999999999999932,9.0,8.0,2.54,20,0.8333333333333334,2.3333333333333335,0.16666666666666666,0.9316666666666666,0.6783333333333333,1.8366666666666667,1.5816666666666668,-0.9033333333333333,2.0416666666666665,2.205,4.0,6.333333333333333,0.775
Schmeichel,21,6,ARS,LEI,0,GKP,5.5,11.9,5.0,10.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,29.0,150.8,0.0,0.0,15.1,5.0,1.0,0.9,4.5,4.2,10988.0,22838.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.12,0.12,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Justin,21,6,ARS,LEI,0,DEF,4.8,21.6,3.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,119.4,50.2,37.0,20.7,3.0,0.0,0.6,5.4,4.3,24315.0,35723.0,3.0,-3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.05,0.05,0.27,0.25,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Castagne,21,6,ARS,LEI,0,DEF,5.8,21.2,2.7,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,145.0,78.1,86.0,31.0,2.7,0.0,0.5,6.0,5.8,73534.0,39570.0,3.0,-3.0,6,0.0,0.0,0.0,0.020000000000000018,0.019999999999999796,0.0,0.11,0.11,0.12,0.23,0.23,0.31,0.2,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Tielemans,21,6,ARS,LEI,0,MID,6.4,1.7,1.7,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,122.6,71.3,49.0,24.3,1.7,0.0,0.3,2.5,2.7,2791.0,8454.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.6599999999999999,0.6599999999999999,0.15,0.03,0.01,0.16,0.04,0.29,0.28,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Mendy,21,6,ARS,LEI,0,MID,4.5,3.1,2.3,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,77.2,45.5,8.0,13.0,2.3,0.0,0.5,3.6,2.7,11586.0,10904.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.38,0.37,0.0,0.0,0.02,0.02,0.02,0.18,0.16,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Barnes,21,6,ARS,LEI,0,MID,7.0,4.7,2.3,3.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,92.8,56.3,223.0,37.2,2.3,0.0,0.3,3.6,4.2,6830.0,43368.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.02,0.24,0.24,0.25,0.03,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Vardy,21,6,ARS,LEI,0,FWD,10.0,17.3,3.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,216.8,24.2,177.0,41.9,3.0,0.0,0.3,4.1,8.2,42412.0,136475.0,0.0,0.0,5,1.0,0.6600000000000001,0.67,0.0,0.6699999999999999,0.0,1.07,0.35,0.04,1.11,0.39,0.44,0.05,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Söyüncü,21,6,ARS,LEI,0,DEF,5.4,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,24.6,44.0,15.2,0.3,0.0,0.1,1.5,2.0,100.0,78045.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.05,0.05,0.12,0.12,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Praet,21,6,ARS,LEI,0,MID,5.5,0.4,1.3,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.2,65.3,70.0,21.7,1.3,0.0,0.2,3.6,4.0,711.0,2702.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.07,0.07,0.18,0.25,0.25,0.31,0.24,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Evans,21,6,ARS,LEI,0,DEF,5.5,0.2,2.0,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,61.6,2.2,0.0,6.4,2.0,0.0,0.4,1.5,2.0,2618.0,498.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Pérez,21,6,ARS,LEI,0,MID,6.2,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.8,103.0,17.4,1.0,0.0,0.2,1.3,2.0,642.0,7762.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.04,0.15,0.15,0.35,0.26,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Fofana,21,6,ARS,LEI,0,DEF,5.0,0.1,2.3,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,40.6,1.4,0.0,4.2,2.3,0.0,0.5,1.4,3.5,1811.0,193.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.29000000000000004,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.22,0.22,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
