Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Jorginho,21,7,bur,CHE,5.3,MID,13.3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,2,172.8,64.5,77,31.5,3,0,0.6,6.8,6,106662,104260,3,-3,6,0,0,0,0,0.04,0.04,0.63,0.02,0.03,0.67,0.05,0.28,0.28,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Thiago Silva,21,7,bur,CHE,5.5,DEF,2.8,4.3,6,90,0,0,1,0,0,0,0,0,0,0,0,30,104.6,17,19,14.1,4.3,0,0.8,3.6,5,35661,7085,0,0,4,0,0.06,0.06,0,0.03,0.03,0.01,0.01,0.02,0.03,0.03,0.35,0.35,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Kanté,21,7,bur,CHE,4.9,MID,3.3,2.7,3,90,0,0,1,0,0,0,0,0,0,0,0,15,94,43.6,19,15.8,2.7,0,0.6,3.3,2.3,9051,15046,-1,1,7,0,0.04,0.04,0.03,0.12,0.07,0.01,0.01,0,0.02,0.02,0.27,0.26,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Werner,21,7,bur,CHE,9.3,FWD,21.2,8.3,7,90,1,0,1,0,0,0,0,0,0,0,1,34,159.6,86.1,297,54.3,8.3,0,0.9,3.9,5.1,105926,76190,-2,2,7,1,0.46,0.46,0.08,0.52,0.04,0.4,0.4,0.09,0.49,0.49,0.54,0.14,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Havertz,21,7,bur,CHE,8.4,MID,7.8,4,3,85,0,0,1,0,0,0,0,0,0,0,0,14,109,126.4,84,32,4,0,0.5,3.1,3.7,43682,86866,-1,1,7,0,0.03,0.03,0.04,0.13,0.1,0.11,0.11,0.09,0.2,0.2,0.48,0.31,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Zouma,21,7,bur,CHE,5.2,DEF,11.3,8,14,90,1,0,1,0,0,0,0,0,0,0,2,37,216.4,14.9,93,32.5,8,1,1.5,8.8,7.7,431355,11712,2,-2,6,1,0.35,0.35,0,0,0,0.09,0.09,0,0.1,0.1,0.09,0.09,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
James,21,7,bur,CHE,5,DEF,11.7,5,6,90,0,0,1,0,0,0,0,0,0,0,0,25,165.2,138.9,50,35.6,5,0,1,6.2,5.2,74738,31602,0,0,6,0,0.05,0.05,0,0.51,0.47,0.02,0.02,0.17,0.19,0.19,0.4,0.37,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Mount,21,7,bur,CHE,6.8,MID,4.9,3,6,90,0,1,1,0,0,0,0,0,0,0,0,33,127,155.8,159,44.2,3,0,0.4,3.7,4.2,11396,41117,-2,2,6,0,0.1,0.1,0.42,0.09,0.03,0.11,0.11,0.23,0.34,0.34,0.33,0.21,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Chilwell,21,7,bur,CHE,5.9,DEF,23.2,5,6,90,0,0,1,0,0,0,0,0,0,0,0,25,140.8,151.3,56,34.9,5,0,0.8,5.6,8.2,476305,23332,4,-4,4,0,0,0,0,0,0,0.03,0.03,0.09,0.13,0.13,0.24,0.16,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Azpilicueta,21,7,bur,CHE,5.9,DEF,4.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,39.2,33,14.4,2.3,0,0.4,2.9,3.4,12518,21201,-1,1,5,0,0,0,0,0,0,0.02,0.02,0.01,0.03,0.03,0.3,0.28,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Christensen,21,7,bur,CHE,4.8,DEF,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4.1,20,9.5,0.3,0,0.1,0,0,378,1561,-2,2,4,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.39,0.39,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Abraham,21,7,bur,CHE,7.2,FWD,2.1,2.3,5,76,0,1,1,0,0,0,0,0,0,0,0,15,67.4,28.1,152,24.9,2.3,0,0.3,2.6,3.2,3476,11406,-3,3,6,0,0.09,0.09,0.04,0.11,0.04,0.58,0.58,0.02,0.6,0.6,0.36,0.01,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Mendy,21,7,bur,CHE,5.1,GKP,4.7,4.3,6,90,0,0,1,0,0,0,0,0,0,0,0,19,27.2,0,0,2.7,4.3,0,0.8,3.7,6.3,176125,7123,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Alonso,21,7,bur,CHE,5.8,DEF,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28.1,20,8.5,0,0,0,0.3,0.7,1444,12173,-2,2,3,0,0,0,0,0,0,0.03,0.03,0.01,0.04,0.04,0.12,0.1,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Pulisic,21,7,bur,CHE,8.3,MID,3.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,14.1,72,11.3,1.7,0,0.2,0.7,2,38691,71322,-2,2,3,0,0,0,0,0,0,0.12,0.12,0.03,0.15,0.15,0.44,0.33,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Hudson-Odoi,21,7,bur,CHE,5.8,MID,0.3,0.3,1,17,0,0,0,0,0,0,0,0,0,0,0,3,49.6,70.4,53,17.3,0.3,0,0.1,1.9,2.8,941,2686,-2,2,4,0,0,0,0.04,0.04,0,0.11,0.11,0.29,0.4,0.4,0.47,0.29,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Kovacic,21,7,bur,CHE,5.3,MID,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,10.9,1,2,0,0,0,0.8,1.3,456,2300,-2,2,3,0,0,0,0,0,0,0,0,0,0,0,0.77,0.77,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Ziyech,21,7,bur,CHE,8,MID,4.9,5.3,,,,,,,,,,,,,,,54,32.4,11,9.8,5.3,,0.7,2,5.3,,,0,0,3,,,,,,,0.04,0.04,0.42,0.46,0.46,0.4,0.04,7,,,,,,,,,,,,,,,,,
Caballero,21,7,bur,CHE,4.8,GKP,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0.4,0,0,0,0.2,1,172,1042,-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Tomori,21,7,bur,CHE,4.8,DEF,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0.1,0,2.7,0,0,0,0,0,278,1176,-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Giroud,21,7,bur,CHE,6.7,FWD,0.6,0.3,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0,3.6,6,1,0.3,0,0,0.3,1,493,2607,-3,3,2,0,0,0,0,0.04,0.04,0,0,0,0,0,0.2,0.2,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Arrizabalaga,21,7,bur,CHE,4.8,GKP,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,5,0.7,0,0.1,1.2,2,78,8951,-2,2,3,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,7,1,1,0,0,3,0,3,1.25,1.25,0.85,0.45,0.8,-0.31,-0.07,12,2,2.11
Callum Robinson,21,7,ful,WBA,5.5,FWD,0.7,2,1,34,0,0,0,0,0,0,0,0,0,0,0,1,77.4,40.8,96,21,2,0,0.4,4.2,3.3,6449,9647,0,0,7,0,0.15,0.15,0,0.2,0.05,0.08,0.08,0.04,0.12,0.12,0.18,0.05,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Johnstone,21,7,ful,WBA,4.5,GKP,1,5,1,90,0,0,0,2,0,0,0,0,0,2,0,15,194.6,0,0,19.5,5,0,1.1,5.1,3.3,12090,4563,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Pereira,21,7,ful,WBA,6,MID,2.3,2,1,55,0,0,0,2,0,0,0,0,0,0,0,1,120.6,150.4,99,37,2,0,0.3,4.2,3.6,5888,36155,0,0,7,0,0.06,0.06,0,0,0,0.08,0.08,0.08,0.15,0.15,0.12,0.05,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Livermore,21,7,ful,WBA,4.8,MID,0.1,1,1,55,0,0,0,2,0,0,0,0,0,0,0,4,62.8,41.4,23,12.7,1,0,0.2,2.1,1.4,393,754,-2,2,7,0,0,0,0.05,0.05,0,0.02,0.02,0.02,0.05,0.05,0.07,0.05,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Diangana,21,7,ful,WBA,5.5,MID,0.5,2.3,2,90,0,0,0,2,0,0,0,0,0,0,0,5,96.8,71.2,106,27.4,2.3,0,0.4,3.6,2.9,994,5714,0,0,7,0,0.08,0.08,0,0.07,0,0.08,0.08,0.01,0.1,0.1,0.13,0.07,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Ajayi,21,7,ful,WBA,4.8,DEF,0.2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,14,76.8,2.4,2,8.1,1,0,0.2,1,0.8,338,813,-2,2,6,0,0,0,0,0.05,0.05,0,0,0,0,0,0.02,0.02,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Furlong,21,7,ful,WBA,4.5,DEF,0.1,3.3,1,90,0,0,0,2,0,0,0,0,0,0,0,13,102.2,75.8,54,23.3,3.3,0,0.7,3.3,2.5,1378,1076,0,0,6,0,0,0,0.05,0.21,0.15,0.03,0.03,0.12,0.15,0.15,0.11,0.07,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Bartley,21,7,ful,WBA,4.5,DEF,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.2,0.5,35,13.5,0,0,0,2,2.2,190,1666,0,0,4,0,0,0,0,0,0,0.13,0.13,0,0.13,0.13,0.05,0.05,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
O'Shea,21,7,ful,WBA,4.4,DEF,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2,11.9,18,10.7,0,0,0,0.7,0.8,163,1179,-1,1,4,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.09,0.08,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Sawyers,21,7,ful,WBA,4.8,MID,0,0.3,0,34,0,0,0,0,0,0,0,1,0,0,0,-1,38.2,37.4,2,7.8,0.3,0,0.1,1.9,1.5,35,253,-2,2,6,0,0,0,0.02,0.07,0.04,0.01,0.01,0.04,0.06,0.06,0.12,0.1,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Ivanovic,21,7,ful,WBA,4.5,DEF,0.2,3,1,90,0,0,0,2,0,0,0,0,0,0,0,14,61,10.9,57,12.9,3,0,0.7,2,3,3218,967,0,0,3,0,0,0,0.05,0.04,0.04,0.12,0.12,0.02,0.14,0.14,0.08,0.08,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Grant,21,7,ful,WBA,6,FWD,0.1,4.3,2,90,0,0,0,2,0,0,0,0,0,0,0,2,44.4,24.8,58,12.7,4.3,0,0.7,2.2,4.3,2609,804,0,0,3,0,0.1,0.1,0,0.16,0.05,0.08,0.08,0.05,0.13,0.13,0.1,0.04,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Gibbs,21,7,ful,WBA,4.4,DEF,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,13.2,2,2.3,0,0,0,-0.7,-1.5,338,1440,-1,1,2,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.2,0.19,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Edwards,21,7,ful,WBA,4.8,MID,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,12,39,6.3,0.3,0,0.1,0.8,1,46,95,-2,2,4,0,0,0,0,0,0,0.1,0.1,0.02,0.12,0.12,0.16,0.04,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Robson-Kanu,21,7,ful,WBA,5.2,FWD,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,10.7,16,3.4,0,0,0,0.6,1,32,1046,-3,3,3,0,0,0,0,0,0,0.09,0.09,0.03,0.12,0.12,0.12,0.03,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Phillips,21,7,ful,WBA,5.2,MID,0,0.7,1,20,0,0,0,0,0,0,0,0,0,0,0,8,12.6,25.4,12,5,0.7,0,0.1,0.8,0.8,108,328,-3,3,5,0,0,0,0.15,0.15,0,0.03,0.03,0.24,0.27,0.27,0.24,0,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Field,21,7,ful,WBA,4.8,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5,0,2,0,0,0,0.6,1,10,139,-2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Harper,21,7,ful,WBA,4.4,MID,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,0.4,0,0,0,0.2,1,3736,3075,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Hegazi,21,7,ful,WBA,4.2,DEF,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0.3,0,2,2,0,0.5,1.4,6,75,9122,-3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,18,1,0,0,1,0,2,0,0.48,0.48,1.62,1.62,-1.14,-4.22,0.58,3,4,0.46
Lucas Moura,21,7,BHA,TOT,6.8,MID,1.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,40.7,121,20.5,0.8,0,0.1,2.4,2.7,2411,11444,-2,2,6,0,0,0,0,0,0,0.22,0.22,0.04,0.26,0.26,0.48,0.22,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Lloris,21,7,BHA,TOT,5.5,GKP,5.7,3.5,2,90,0,0,0,1,0,0,0,0,0,1,0,10,107,0,0,10.8,3.5,0,0.6,3.8,3,14355,15257,0,0,7,0,0,0,0,0.29,0.29,0,0,0,0,0,0.14,0.14,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Højbjerg,21,7,BHA,TOT,4.9,MID,0.8,3,2,90,0,0,0,1,0,0,0,0,0,0,0,13,125.2,83,11,22,3,0,0.6,3.5,2.4,5789,5680,-1,1,7,0,0,0,0,0.35,0.35,0,0,0.1,0.11,0.11,0.55,0.5,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Kane,21,7,BHA,TOT,10.9,FWD,43.6,10.8,6,90,1,0,0,1,0,0,0,0,0,0,0,18,399.4,163.7,400,96.4,10.8,0,1,6.5,10.1,210489,18896,4,-4,7,0,1.35,0.59,0,0.01,0.01,0.88,0.66,0.52,1.4,1.18,0.94,0.1,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Dier,21,7,BHA,TOT,4.9,DEF,1.2,2.5,2,90,0,0,0,1,0,0,0,0,0,0,0,13,106.2,4.1,4,11.5,2.5,0,0.5,3.1,2.5,10113,3402,-1,1,6,0,0,0,0,0.07,0.07,0.06,0.06,0,0.06,0.06,0.23,0.23,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Doherty,21,7,BHA,TOT,5.8,DEF,8.7,2,2,90,0,0,0,1,0,0,0,0,0,0,0,9,79,50.5,49,17.9,2,0,0.3,2.1,2.4,14661,37875,-2,2,5,0,0,0,0,0.01,0.02,0.06,0.06,0.02,0.09,0.09,0.49,0.48,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Sissoko,21,7,BHA,TOT,4.8,MID,0.4,2.2,2,90,0,0,0,1,0,0,0,0,0,0,0,8,59.4,33.7,0,9.3,2.2,0,0.5,2.1,2,2614,2357,-2,2,5,0,0,0,0,0.01,0.01,0,0,0.02,0.02,0.02,0.32,0.32,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Davies,21,7,BHA,TOT,4.8,DEF,1.2,2.8,1,5,0,0,0,0,0,0,0,0,0,0,0,5,49.6,54.7,46,15,2.8,0,0.6,3.3,2.7,9733,7927,-2,2,6,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0.04,0.29,0.28,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Alderweireld,21,7,BHA,TOT,5.4,DEF,1.8,2.8,2,90,0,0,0,1,0,0,0,0,0,0,0,12,92.2,25.2,2,12,2.8,0,0.5,2.4,3.2,8191,4169,-1,1,4,0,0,0,0,0.29,0.29,0,0,0.05,0.05,0.05,0.22,0.22,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Sánchez,21,7,BHA,TOT,5.4,DEF,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2.1,86,14.3,0.2,0,0,0.7,1,1451,4891,-1,1,4,0,0,0,0,0,0,0.06,0.06,0,0.06,0.06,0.23,0.23,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Reguilón,21,7,BHA,TOT,5.6,DEF,4.4,2.5,4,90,0,1,0,1,0,0,0,1,0,0,0,21,68.2,78.6,31,17.8,2.5,0,0.4,1.8,3.3,56687,20918,1,-1,3,0,0.06,0.06,0.29,0.35,0.29,0.03,0.03,0.36,0.4,0.4,0.46,0.24,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Winks,21,7,BHA,TOT,5.3,MID,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20.4,0,5.5,0.2,0,0,0.9,1.2,115,810,-2,2,4,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.53,0.52,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Lamela,21,7,BHA,TOT,5.8,MID,0.2,0.8,2,69,0,0,0,1,0,0,0,0,0,0,0,4,23.8,33.3,95,14.9,0.8,0,0.1,1.4,1.6,708,1127,-2,2,5,0,0.08,0.08,0,0.08,0.07,0.29,0.29,0.04,0.32,0.32,0.55,0.34,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Aurier,21,7,BHA,TOT,5.2,DEF,2.3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,30,60,18.4,3.2,0,0.6,2.5,6.5,7532,28876,-3,3,2,0,0,0,0,0,0,0.23,0.23,0.37,0.6,0.6,0.7,0.23,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Lo Celso,21,7,BHA,TOT,6.9,MID,0.4,0.5,1,26,0,0,0,0,0,0,0,0,0,0,0,2,25.2,83.7,69,17.8,0.5,0,0.1,0.7,1.2,270,1039,-1,1,4,0,0.05,0.05,0.13,0.07,0.01,0.27,0.27,0.23,0.5,0.5,0.95,0.71,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Bergwijn,21,7,BHA,TOT,7.1,MID,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,34.6,22,6.8,0.8,0,0.1,0.8,1.5,417,1947,-4,4,4,0,0,0,0,0,0,0.08,0.08,0.11,0.19,0.19,0.93,0.84,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Alli,21,7,BHA,TOT,7.5,MID,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,13.7,25,4.8,0.2,0,0,0.3,1,640,3121,-5,5,2,0,0,0,0,0,0,0.33,0.33,0.05,0.38,0.38,0.76,0.52,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Bale,21,7,BHA,TOT,9.5,MID,1.1,2.5,9,20,1,0,0,0,0,0,0,0,0,0,3,26,36.4,20.8,34,9.1,2.5,0,0.3,1.1,5,11452,22290,0,0,2,1,0.4,0.4,0.64,0.34,0,2.05,2.05,1.8,3.84,3.84,1.76,0.82,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Rodon,21,7,BHA,TOT,5,DEF,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0.2,1,141,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Son,21,7,BHA,TOT,9.6,MID,59.2,11,2,84,0,0,0,1,0,0,0,0,0,0,0,9,350.8,226.9,303,88.2,11,0,1.1,7.4,10.1,275777,19186,6,-6,7,0,0.03,0.03,0.06,0.1,0,0.49,0.49,0.28,0.78,0.78,0.85,0.31,3,1,1,0,0,2,1,3,1.97,1.22,0.33,0.32,0.88,-0.06,-0.22,3,7,2.69
Rodrigo,21,7,LEI,LEE,5.8,FWD,2.9,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,82,175,32,2.3,0,0.4,3.1,3,7126,23489,-2,2,6,0,0,0,0,0,0,0.34,0.34,0.11,0.45,0.45,0.55,0.35,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Raphinha,21,7,LEI,LEE,5.5,MID,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5,10,1.5,0.7,0,0.1,0.4,1,393,702,0,0,2,0,0,0,0,0,0,0.78,0.78,0,0.78,0.78,4.08,4.08,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Meslier,21,7,LEI,LEE,4.5,GKP,4.2,3.3,1,90,0,0,0,4,0,0,0,0,0,4,0,16,141.4,10,0,15.2,3.3,0,0.7,5.6,3.6,28231,10181,0,0,7,0,0,0,0,1.03,1.03,0,0,0.01,0.01,0.01,0.32,0.31,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Ayling,21,7,LEI,LEE,4.5,DEF,4.4,2.3,0,90,0,0,0,4,0,0,0,0,0,0,0,20,173,119.3,59,35.2,2.3,0,0.5,3.8,2.4,19070,11946,0,0,7,0,0,0,0.52,1.04,1.04,0.07,0.07,0.19,0.26,0.26,0.59,0.46,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Koch,21,7,LEI,LEE,4.5,DEF,0.9,3.3,0,90,0,0,0,4,0,0,0,0,0,0,0,8,111.4,4.1,51,16.7,3.3,0,0.7,4.2,2.7,11284,3366,0,0,7,0,0.04,0.04,0,1.03,1.03,0.05,0.05,0,0.05,0.05,0.44,0.43,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Dallas,21,7,LEI,LEE,4.5,DEF,5.9,4.7,6,80,1,0,0,3,0,0,0,1,0,0,0,21,161.2,59,98,31.9,4.7,0,1,5.6,3.6,29111,12644,0,0,7,1,0.01,0.01,0,0.51,0.51,0.14,0.14,0.04,0.19,0.19,0.5,0.45,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Klich,21,7,LEI,LEE,5.6,MID,6.7,3,2,90,0,0,0,4,0,0,0,0,0,0,0,11,183.6,155.3,100,44,3,0,0.5,5.7,4.6,21703,39126,1,-1,7,0,0.02,0.02,0,1.05,1.04,0.14,0.02,0.08,0.21,0.1,0.57,0.5,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
Bamford,21,7,LEI,LEE,6,FWD,32.2,7,2,90,0,0,0,4,0,0,0,0,0,0,0,-5,240.8,54.1,374,66.9,7,0,1.2,8.5,7.3,320722,47922,5,-5,7,0,1.6,1.6,0,1.6,0,0.64,0.64,0.05,0.7,0.7,0.8,0.16,12,1,0,0,1,1,4,0,1.74,1.75,3.07,2.32,-0.57,-0.01,1.58,7,5,0.52
