Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Bamford,21,9,ARS,LEE,1,6.0,FWD,34.3%,7.0,670.0,7.0,2.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,200.0,273.4,56.9,401.0,73.1,7.0,1.0,1.2,9.7,7.2,2732839.0,817833.0,5.0,-5.0,8,7.0,4.63,4.63,0.35,5.68,1.04,0.62,0.62,0.05,0.66,0.66,0.76,0.14,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,2.0
Costa,21,9,ARS,LEE,1,5.6,MID,8.3%,2.2,622.0,2.0,2.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,145.0,110.1,153.0,40.6,2.2,1.0,0.4,5.9,4.1,1026878.0,572856.0,1.0,-1.0,8,2.0,0.41,0.41,0.49,2.61,1.98,0.06,0.06,0.07,0.13,0.13,0.37,0.28,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Harrison,21,9,ARS,LEE,1,5.5,MID,1.7%,3.2,621.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,161.0,242.3,121.0,52.5,3.2,0.0,0.6,5.3,4.1,265537.0,232650.0,0.0,0.0,7,1.0,0.41,0.41,2.29,4.39,2.04,0.06,0.06,0.33,0.39,0.39,0.63,0.29,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,3.0
Cooper,21,9,ARS,LEE,1,4.4,DEF,0.6%,-0.2,450.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,94.0,115.0,3.5,10.0,12.8,-0.2,0.0,0.0,2.0,1.8,39084.0,56142.0,-1.0,1.0,5,0.0,0.19,0.19,0.0,2.91,2.91,0.04,0.04,0.0,0.04,0.04,0.58,0.58,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,5.0
Phillips,21,9,ARS,LEE,1,4.9,MID,1.3%,0.2,450.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,118.4,147.8,8.0,27.4,0.2,0.0,0.0,2.4,2.4,154336.0,259714.0,-1.0,1.0,5,0.0,0.05,0.05,0.68,1.02,0.8,0.01,0.01,0.14,0.15,0.15,0.2,0.16,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,2.0
Alioski,21,9,ARS,LEE,1,4.4,DEF,0.4%,2.0,255.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,43.6,55.0,57.0,15.7,2.0,0.0,0.5,2.5,1.8,15798.0,34733.0,-1.0,1.0,6,0.0,0.47,0.47,0.84,1.59,0.37,0.17,0.17,0.3,0.47,0.47,0.56,0.13,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,9.0
Struijk,21,9,ARS,LEE,1,4.0,DEF,2.4%,0.5,254.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,56.6,15.5,8.0,8.1,0.5,0.0,0.1,0.5,0.5,163071.0,122537.0,0.0,0.0,4,0.0,0.13,0.13,0.02,0.4,0.4,0.04,0.04,0.01,0.05,0.05,0.14,0.14,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Roberts,21,9,ARS,LEE,1,4.9,MID,0.1%,0.5,215.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.6,33.3,23.0,7.1,0.5,0.0,0.1,1.2,1.0,3114.0,5765.0,-1.0,1.0,6,0.0,0.07,0.07,0.59,1.1,0.53,0.03,0.03,0.25,0.28,0.28,0.47,0.22,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Hernández,21,9,ARS,LEE,1,5.8,MID,0.3%,1.0,153.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.4,26.6,39.0,7.9,1.0,0.0,0.2,1.0,1.5,15770.0,114289.0,-2.0,2.0,4,0.0,0.73,0.73,0.09,1.45,0.66,0.42,0.42,0.05,0.48,0.48,0.84,0.38,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Poveda-Ocampo,21,9,ARS,LEE,1,4.4,MID,0.4%,0.5,133.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.6,18.2,49.0,8.4,0.5,0.0,0.1,0.9,1.0,35249.0,30418.0,-1.0,1.0,4,0.0,0.55,0.55,0.09,0.66,0.03,0.39,0.39,0.06,0.45,0.45,0.47,0.02,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,1.0
Shackleton,21,9,ARS,LEE,1,4.8,MID,0.0%,1.0,123.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.8,20.7,10.0,4.4,1.0,0.0,0.2,1.0,1.7,1257.0,2938.0,-2.0,2.0,3,0.0,0.0,0.0,0.02,1.14,1.14,0.0,0.0,0.02,0.02,0.02,0.83,0.83,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Davis,21,9,ARS,LEE,1,4.0,DEF,1.3%,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,1.0,46055.0,63267.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.75,1.75,15,8,3,1,4.0,14.0,17,10,11.81,11.05,14.15,11.11,-0.06,6.35,13.44,61.0,66.0,9.94,11,1.125,1.25,1.5,1.1625,1.0675,1.2025,1.2025,-0.135,2.04625,2.15,6.875,6.625,1.39,0.0
Joelinton,21,9,CHE,NEW,1,5.7,FWD,0.2%,1.0,307.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,43.4,45.5,50.0,13.9,1.0,0.0,0.2,1.4,1.1,5994.0,23837.0,-3.0,3.0,7,0.0,0.1,0.1,0.15,0.69,0.44,0.03,0.03,0.05,0.07,0.07,0.21,0.13,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,2.0
Sean Longstaff,21,9,CHE,NEW,1,4.8,MID,0.1%,1.0,194.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,16.2,51.9,39.0,10.5,1.0,0.0,0.2,1.2,1.2,1805.0,6199.0,-2.0,2.0,5,0.0,0.19,0.19,0.11,0.38,0.2,0.09,0.09,0.05,0.14,0.14,0.18,0.09,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,2.0
Darlow,21,9,CHE,NEW,1,5.0,GKP,1.8%,4.0,720.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,39.0,4.0,181.0,288.6,0.0,0.0,29.0,4.0,0.0,0.8,7.0,4.4,151151.0,78233.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.11,0.11,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Fernández,21,9,CHE,NEW,1,4.9,DEF,0.9%,1.2,720.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,128.0,187.8,23.2,4.0,21.4,1.2,0.0,0.2,3.3,2.0,26228.0,67461.0,-1.0,1.0,8,0.0,0.0,0.0,0.05,0.4,0.4,0.0,0.0,0.01,0.01,0.01,0.05,0.05,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,-1.0
Wilson,21,9,CHE,NEW,1,6.6,FWD,15.4%,5.2,697.0,6.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,197.0,234.0,88.1,292.0,61.2,5.2,1.0,0.8,8.3,6.9,1337806.0,961899.0,1.0,-1.0,8,3.0,6.27,3.98,0.92,5.19,0.31,0.8,0.51,0.12,0.92,0.63,0.66,0.04,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Hendrick,21,9,CHE,NEW,1,4.9,MID,3.0%,2.0,670.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,109.8,22.4,46.0,17.5,2.0,1.0,0.4,5.7,3.5,449865.0,352937.0,-1.0,1.0,8,1.0,0.36,0.36,0.79,1.91,0.83,0.05,0.05,0.1,0.15,0.15,0.25,0.11,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Lewis,21,9,CHE,NEW,1,4.3,DEF,2.1%,1.2,651.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,100.0,99.4,116.3,6.0,22.1,1.2,0.0,0.3,3.0,1.6,214924.0,202522.0,-2.0,2.0,8,0.0,0.0,0.0,0.32,1.55,1.25,0.0,0.0,0.04,0.04,0.04,0.21,0.17,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Lascelles,21,9,CHE,NEW,1,4.4,DEF,1.9%,1.2,627.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,117.2,2.1,26.0,14.6,1.2,0.0,0.3,3.0,1.9,72462.0,185016.0,-1.0,1.0,7,0.0,0.12,0.12,0.0,0.48,0.48,0.02,0.02,0.0,0.02,0.02,0.07,0.07,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Saint-Maximin,21,9,CHE,NEW,1,5.3,MID,6.7%,2.5,509.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,117.6,87.7,75.0,28.1,2.5,0.0,0.5,4.9,3.7,273819.0,1241178.0,-2.0,2.0,7,1.0,0.7,0.7,1.25,2.71,0.84,0.12,0.12,0.22,0.34,0.34,0.47,0.15,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,2.0
Shelvey,21,9,CHE,NEW,1,5.3,MID,0.2%,0.5,431.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,62.8,91.9,72.0,22.7,0.5,0.0,0.1,1.7,1.8,6357.0,21254.0,-2.0,2.0,5,0.0,0.43,0.43,0.5,1.04,0.66,0.09,0.09,0.1,0.19,0.19,0.21,0.14,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Hayden,21,9,CHE,NEW,1,4.8,MID,0.1%,0.5,415.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,54.6,28.0,23.0,10.6,0.5,0.0,0.1,1.9,1.5,2389.0,5969.0,-2.0,2.0,6,0.0,0.03,0.03,0.03,1.29,1.25,0.01,0.01,0.01,0.01,0.01,0.28,0.27,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Almirón,21,9,CHE,NEW,1,5.7,MID,0.4%,1.8,390.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,82.8,93.9,56.0,23.3,1.8,0.0,0.3,2.5,2.0,16886.0,60484.0,-3.0,3.0,7,0.0,0.27,0.27,0.71,1.45,0.67,0.06,0.06,0.16,0.23,0.23,0.34,0.15,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Schär,21,9,CHE,NEW,1,4.9,DEF,0.0%,1.2,365.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,57.0,2.3,3.0,6.2,1.2,0.0,0.2,1.2,1.2,2367.0,2238.0,-1.0,1.0,5,0.0,0.02,0.02,0.0,0.19,0.16,0.01,0.01,0.0,0.01,0.01,0.05,0.04,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Manquillo,21,9,CHE,NEW,1,4.4,DEF,0.3%,0.0,305.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,37.0,29.4,14.0,8.0,0.0,0.0,0.0,2.0,2.2,13302.0,22540.0,-1.0,1.0,4,0.0,0.02,0.02,0.04,0.33,0.26,0.01,0.01,0.01,0.02,0.02,0.1,0.08,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Murphy,21,9,CHE,NEW,1,4.9,MID,0.1%,3.0,274.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,41.0,61.4,19.5,17.0,9.7,3.0,1.0,0.6,2.7,3.2,3628.0,3161.0,-1.0,1.0,4,1.0,0.17,0.17,0.06,0.07,0.06,0.06,0.06,0.02,0.07,0.07,0.02,0.02,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Fraser,21,9,CHE,NEW,1,5.7,MID,0.3%,2.0,185.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.2,8.8,11.0,3.0,2.0,0.0,0.4,2.3,2.6,13129.0,64686.0,-3.0,3.0,5,0.0,0.03,0.03,0.0,0.08,0.05,0.01,0.01,0.0,0.01,0.01,0.04,0.03,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Krafth,21,9,CHE,NEW,1,4.4,DEF,0.1%,0.5,180.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,40.2,26.9,2.0,6.9,0.5,0.0,0.1,0.9,2.0,1457.0,4228.0,-1.0,1.0,2,0.0,0.0,0.0,0.08,1.03,0.95,0.0,0.0,0.04,0.04,0.04,0.52,0.47,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Carroll,21,9,CHE,NEW,1,5.3,FWD,0.4%,0.8,162.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.8,16.9,72.0,10.3,0.8,0.0,0.2,1.9,1.7,43138.0,59404.0,-2.0,2.0,6,0.0,0.26,0.26,0.02,0.38,0.14,0.14,0.14,0.01,0.15,0.15,0.21,0.07,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,1.0
Ritchie,21,9,CHE,NEW,1,4.9,MID,0.0%,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.6,23.3,18.0,5.3,0.0,0.0,0.0,0.4,2.0,1223.0,6645.0,-1.0,1.0,1,0.0,0.04,0.04,0.04,0.09,0.05,0.05,0.05,0.05,0.1,0.1,0.11,0.07,13,8,3,2,3.0,10.0,13,11,9.01,6.72,11.54,10.02,-3.3,20.6,8.03,33.0,53.0,9.34,5,2.5,1.25,1.875,1.67,1.29,0.99125,0.99125,0.29875,1.4,2.3,7.75,4.75,1.7975,0.0
Jack Robinson,21,9,WHU,SHU,1,4.4,DEF,0.2%,1.2,251.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,4.6,17.0,5.6,1.2,0.0,0.3,1.8,2.7,7855.0,11238.0,-1.0,1.0,3,0.0,0.55,0.55,0.0,0.55,0.55,0.2,0.2,0.0,0.2,0.2,0.2,0.2,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,1.0
Ramsdale,21,9,WHU,SHU,1,4.8,GKP,3.1%,2.8,720.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,134.0,214.4,10.0,2.0,22.7,2.8,0.0,0.6,4.2,2.5,55295.0,325173.0,-2.0,2.0,8,0.0,0.0,0.0,0.05,0.65,0.6,0.0,0.0,0.01,0.01,0.01,0.08,0.07,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Stevens,21,9,WHU,SHU,1,5.3,DEF,1.9%,1.0,720.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,140.4,31.7,55.0,22.8,1.0,0.0,0.2,1.9,1.2,17308.0,232662.0,-2.0,2.0,8,0.0,0.2,0.2,0.08,1.9,1.76,0.03,0.03,0.01,0.04,0.04,0.24,0.22,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,0.0
Baldock,21,9,WHU,SHU,1,5.3,DEF,1.9%,1.2,720.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,105.2,103.9,109.0,31.9,1.2,0.0,0.2,2.5,1.6,34948.0,220613.0,-2.0,2.0,8,0.0,0.31,0.31,1.17,1.76,1.32,0.04,0.04,0.15,0.19,0.19,0.22,0.16,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Basham,21,9,WHU,SHU,1,4.8,DEF,1.0%,1.8,652.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,131.2,42.1,52.0,22.5,1.8,0.0,0.4,2.7,1.6,19058.0,90861.0,-2.0,2.0,8,0.0,0.12,0.12,0.41,1.29,0.76,0.02,0.02,0.06,0.07,0.07,0.17,0.1,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Berge,21,9,WHU,SHU,1,5.0,MID,0.2%,3.8,644.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,106.0,130.6,113.6,102.0,34.6,3.8,0.0,0.8,4.2,2.6,13063.0,10965.0,0.0,0.0,8,0.0,1.04,0.28,1.05,1.74,1.13,0.15,0.04,0.15,0.29,0.19,0.24,0.16,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
Lundstram,21,9,WHU,SHU,1,5.1,MID,3.1%,1.5,623.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,63.0,88.0,165.1,83.0,33.6,1.5,0.0,0.3,2.2,1.4,34869.0,608837.0,-4.0,4.0,8,0.0,1.4,0.64,0.73,2.73,1.48,0.2,0.09,0.11,0.3,0.2,0.39,0.21,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,1.0
Egan,21,9,WHU,SHU,1,4.8,DEF,3.4%,1.0,551.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,56.0,88.2,3.5,14.0,10.7,1.0,0.0,0.2,0.6,0.4,28631.0,820208.0,-2.0,2.0,7,0.0,0.05,0.05,0.0,1.23,1.23,0.01,0.01,0.0,0.01,0.01,0.2,0.2,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
McBurnie,21,9,WHU,SHU,1,5.7,FWD,0.3%,2.5,459.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,54.2,70.7,127.0,25.1,2.5,0.0,0.4,2.5,1.8,10229.0,42486.0,-3.0,3.0,8,0.0,0.95,0.95,0.23,1.95,0.86,0.19,0.19,0.05,0.24,0.24,0.39,0.17,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
McGoldrick,21,9,WHU,SHU,1,5.3,FWD,0.7%,2.5,388.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,68.8,37.4,77.0,18.2,2.5,0.0,0.5,4.2,2.8,46555.0,76107.0,-2.0,2.0,8,2.0,0.81,0.81,0.44,1.63,0.95,0.19,0.19,0.1,0.29,0.29,0.38,0.22,20,8,0,1,7.0,4.0,14,1,7.97,5.69,13.08,12.32,-6.64,16.4,12.41,43.0,57.0,7.22,12,1.75,1.25,1.375,1.43375,1.43375,1.23875,1.04875,0.38625,2.30875,1.545,3.5,7.875,1.39,2.0
