Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Bamford,21,14,MUN,LEE,0,6.3,FWD,41.4%,4.6,1096.0,9.0,3.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,271.0,368.6,99.1,674.0,114.2,4.6,1.0,0.7,12.9,6.2,3761589.0,1299543.0,8.0,-8.0,13,9.0,8.13,8.13,0.49,9.87,1.71,0.66,0.66,0.04,0.7,0.7,0.8,0.14,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,2.0
Harrison,21,14,MUN,LEE,0,5.4,MID,1.5%,4.6,979.0,2.0,4.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,171.0,268.6,377.3,195.0,84.2,4.6,1.0,0.9,9.6,4.3,306515.0,289675.0,-1.0,1.0,12,2.0,1.76,1.76,2.91,8.28,4.26,0.16,0.16,0.26,0.42,0.42,0.75,0.39,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,2.0
Koch,21,14,MUN,LEE,0,4.5,DEF,0.5%,2.6,908.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,176.0,48.9,89.0,31.4,2.6,1.0,0.6,7.1,2.9,52254.0,65883.0,0.0,0.0,11,0.0,0.46,0.46,0.13,3.96,3.82,0.05,0.05,0.01,0.06,0.06,0.39,0.38,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Cooper,21,14,MUN,LEE,0,4.4,DEF,0.6%,2.6,900.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,196.0,214.8,7.4,41.0,26.3,2.6,0.0,0.6,5.0,2.2,45853.0,64462.0,-1.0,1.0,10,0.0,0.32,0.32,0.0,4.52,4.52,0.03,0.03,0.0,0.03,0.03,0.45,0.45,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,5.0
Phillips,21,14,MUN,LEE,0,4.9,MID,1.4%,3.0,900.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,164.0,208.4,222.4,35.0,46.7,3.0,0.0,0.6,5.5,2.7,179296.0,280305.0,-1.0,1.0,10,0.0,0.17,0.17,1.32,3.95,3.1,0.02,0.02,0.13,0.15,0.15,0.39,0.31,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,1.0
Costa,21,14,MUN,LEE,0,5.3,MID,4.0%,0.4,668.0,2.0,2.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,152.6,112.2,190.0,45.3,0.4,1.0,0.1,6.6,3.5,1045065.0,913785.0,-2.0,2.0,10,2.0,0.9,0.9,0.49,3.1,1.98,0.12,0.12,0.07,0.19,0.19,0.41,0.26,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Alioski,21,14,MUN,LEE,0,4.4,DEF,1.2%,4.8,638.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,144.0,151.8,153.0,93.0,40.0,4.8,1.0,1.1,8.0,3.2,87793.0,52622.0,-1.0,1.0,11,1.0,1.09,1.09,1.55,4.62,2.59,0.15,0.15,0.22,0.37,0.37,0.65,0.36,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,-1.0
Struijk,21,14,MUN,LEE,0,3.9,DEF,2.0%,0.0,254.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,56.6,15.5,8.0,8.1,0.0,0.0,0.0,0.5,0.5,181490.0,168925.0,-1.0,1.0,4,0.0,0.13,0.13,0.02,0.4,0.4,0.04,0.04,0.01,0.05,0.05,0.14,0.14,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Roberts,21,14,MUN,LEE,0,4.8,MID,0.1%,0.4,237.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,33.7,25.0,7.6,0.4,0.0,0.1,1.7,1.0,3735.0,7151.0,-2.0,2.0,8,0.0,0.07,0.07,0.59,1.1,0.53,0.03,0.03,0.23,0.26,0.26,0.43,0.21,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Poveda-Ocampo,21,14,MUN,LEE,0,4.4,MID,0.4%,0.6,181.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.8,43.7,79.0,15.4,0.6,0.0,0.1,1.6,1.0,41443.0,41478.0,-1.0,1.0,7,0.0,0.66,0.66,0.89,1.65,0.1,0.35,0.35,0.47,0.82,0.82,0.88,0.06,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Shackleton,21,14,MUN,LEE,0,4.8,MID,0.0%,0.4,169.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.6,34.1,12.0,6.7,0.4,0.0,0.1,1.5,1.4,1476.0,3887.0,-2.0,2.0,5,0.0,0.0,0.0,0.12,1.27,1.27,0.0,0.0,0.06,0.06,0.06,0.68,0.68,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,1.0
Hernández,21,14,MUN,LEE,0,5.7,MID,0.3%,1.4,161.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.6,48.5,39.0,13.6,1.4,0.0,0.2,2.3,2.6,17909.0,121950.0,-3.0,3.0,5,0.0,0.73,0.73,0.77,2.24,0.76,0.41,0.41,0.43,0.84,0.84,1.24,0.42,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Llorente,21,14,MUN,LEE,0,4.4,DEF,0.0%,0.0,81.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,30.2,0.9,0.0,3.1,0.0,0.0,0.0,0.0,0.0,2981.0,3115.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.08,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,0.0
Davis,21,14,MUN,LEE,0,3.9,DEF,1.3%,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,1.0,61549.0,82544.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.75,1.75,13,13,5,2,6.0,22.0,24,17,22.43,20.91,24.28,21.24,-0.33,6.36,14.04,115.0,95.0,18.34,6,1.8333333333333333,1.5833333333333333,1.9166666666666667,1.4558333333333333,1.2025,1.3866666666666667,1.1333333333333333,0.06916666666666667,0.9916666666666667,0.9674999999999999,8.25,5.833333333333333,1.4441666666666666,
Lucas Moura,21,14,LEI,TOT,1,6.7,MID,1.2%,0.8,403.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,62.2,43.4,121.0,22.5,0.8,0.0,0.1,3.1,1.9,76818.0,172232.0,-3.0,3.0,11,1.0,0.85,0.85,0.15,1.84,0.87,0.19,0.19,0.03,0.22,0.22,0.41,0.2,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,1.0
Carlos Vinicius,21,14,LEI,TOT,1,6.9,FWD,0.0%,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.3,21.0,3.3,0.0,0.0,0.0,0.1,1.0,4897.0,4528.0,-1.0,1.0,1,0.0,0.12,0.12,0.02,0.14,0.0,1.08,1.08,0.16,1.24,1.24,1.24,0.0,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Lloris,21,14,LEI,TOT,1,5.6,GKP,6.9%,6.8,1170.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,255.0,289.4,0.0,0.0,29.0,6.8,0.0,1.2,10.9,4.7,386090.0,308028.0,1.0,-1.0,13,0.0,0.0,0.0,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,2.0
Højbjerg,21,14,LEI,TOT,1,4.9,MID,1.0%,2.4,1170.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,179.0,222.2,95.8,27.0,34.7,2.4,0.0,0.5,6.5,2.5,83952.0,94076.0,-1.0,1.0,13,0.0,0.07,0.07,0.73,5.4,4.99,0.01,0.01,0.06,0.06,0.06,0.42,0.38,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,2.0
Kane,21,14,LEI,TOT,1,10.9,FWD,42.0%,5.8,1163.0,9.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,388.0,592.8,279.3,588.0,145.9,5.8,4.0,0.5,10.0,8.4,3155237.0,1364465.0,4.0,-4.0,13,7.0,8.16,6.64,4.34,9.17,1.43,0.63,0.51,0.33,0.96,0.85,0.71,0.11,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,2.0
Dier,21,14,LEI,TOT,1,5.0,DEF,4.4%,4.4,1080.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,232.0,16.5,37.0,28.5,4.4,0.0,0.9,8.6,3.6,330882.0,145861.0,0.0,0.0,12,0.0,0.78,0.78,0.04,2.19,2.19,0.07,0.07,0.0,0.07,0.07,0.18,0.18,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Sissoko,21,14,LEI,TOT,1,4.8,MID,0.5%,2.6,932.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,122.0,103.6,43.9,0.0,14.8,2.6,0.0,0.5,5.4,2.4,30637.0,44777.0,-2.0,2.0,11,0.0,0.0,0.0,0.11,1.6,1.6,0.0,0.0,0.01,0.01,0.01,0.15,0.15,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,2.0
Alderweireld,21,14,LEI,TOT,1,5.4,DEF,1.6%,3.0,800.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,170.0,214.4,50.5,19.0,28.5,3.0,0.0,0.6,6.5,3.9,73695.0,170325.0,-1.0,1.0,9,0.0,0.01,0.01,0.33,1.97,1.93,0.0,0.0,0.04,0.04,0.04,0.22,0.22,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,-1.0
Reguilón,21,14,LEI,TOT,1,5.7,DEF,6.2%,4.0,727.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,158.0,152.8,107.4,83.0,34.4,4.0,0.0,0.7,6.3,4.0,634639.0,229397.0,2.0,-2.0,9,0.0,0.22,0.22,1.15,2.76,1.9,0.03,0.03,0.14,0.17,0.17,0.34,0.23,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,1.0
Aurier,21,14,LEI,TOT,1,5.2,DEF,2.1%,4.4,630.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,152.0,187.0,58.0,74.0,31.9,4.4,0.0,0.8,6.7,5.0,187378.0,305248.0,-3.0,3.0,7,1.0,0.54,0.54,1.12,2.15,0.8,0.08,0.08,0.16,0.24,0.24,0.31,0.11,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,1.0
Bergwijn,21,14,LEI,TOT,1,7.0,MID,0.4%,2.4,561.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,30.6,54.1,58.0,13.7,2.4,0.0,0.3,2.6,2.0,16952.0,89149.0,-5.0,5.0,9,0.0,0.89,0.89,0.23,2.35,1.46,0.14,0.14,0.04,0.18,0.18,0.37,0.23,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Doherty,21,14,LEI,TOT,1,5.7,DEF,5.5%,0.0,525.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,97.0,113.0,81.1,49.0,24.4,0.0,1.0,0.0,4.2,4.0,190189.0,1385572.0,-3.0,3.0,6,0.0,0.31,0.31,0.54,2.89,2.44,0.05,0.05,0.09,0.15,0.15,0.49,0.42,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Davies,21,14,LEI,TOT,1,4.6,DEF,0.7%,0.8,497.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,74.8,55.8,46.0,17.6,0.8,0.0,0.2,4.3,2.0,62925.0,190002.0,-4.0,4.0,10,0.0,0.07,0.07,0.07,1.23,1.19,0.01,0.01,0.01,0.03,0.03,0.23,0.22,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Lo Celso,21,14,LEI,TOT,1,6.9,MID,0.5%,2.6,385.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,65.0,93.8,126.0,96.0,31.2,2.6,0.0,0.4,2.8,1.9,12031.0,37983.0,-1.0,1.0,10,1.0,1.3,1.3,0.99,3.02,1.39,0.31,0.31,0.24,0.55,0.55,0.72,0.33,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,1.0
Sánchez,21,14,LEI,TOT,1,5.3,DEF,0.7%,0.0,360.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,2.1,86.0,14.3,0.0,0.0,0.0,0.8,1.0,25114.0,61042.0,-2.0,2.0,4,0.0,0.25,0.25,0.0,0.92,0.92,0.06,0.06,0.0,0.06,0.06,0.23,0.23,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Winks,21,14,LEI,TOT,1,5.2,MID,0.1%,0.0,256.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,35.0,20.4,0.0,5.5,0.0,0.0,0.0,1.0,1.2,3900.0,11778.0,-3.0,3.0,4,0.0,0.0,0.0,0.02,1.5,1.48,0.0,0.0,0.01,0.01,0.01,0.53,0.52,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Lamela,21,14,LEI,TOT,1,5.7,MID,0.1%,0.0,187.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,23.8,33.3,95.0,14.9,0.0,0.0,0.0,1.4,1.6,9742.0,19725.0,-3.0,3.0,5,0.0,0.6,0.6,0.08,1.16,0.72,0.29,0.29,0.04,0.32,0.32,0.55,0.34,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Bale,21,14,LEI,TOT,1,9.3,MID,0.4%,0.0,115.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,41.4,38.5,58.0,13.8,0.0,0.0,0.0,1.4,4.3,156808.0,143342.0,-2.0,2.0,3,1.0,0.86,0.86,0.67,1.12,0.66,0.69,0.69,0.54,1.24,1.24,0.91,0.53,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,1.0
Rodon,21,14,LEI,TOT,1,5.0,DEF,0.0%,1.6,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.4,0.3,0.0,2.1,1.6,0.0,0.3,1.8,2.2,2636.0,1618.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Alli,21,14,LEI,TOT,1,7.4,MID,0.6%,0.4,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.4,14.0,27.0,5.2,0.4,0.0,0.1,0.5,1.0,19651.0,243958.0,-6.0,6.0,4,0.0,0.23,0.23,0.03,0.54,0.37,0.3,0.3,0.04,0.34,0.34,0.69,0.48,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,0.0
Son,21,14,LEI,TOT,1,9.6,MID,61.0%,8.0,1083.0,11.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,369.0,527.4,330.1,401.0,126.1,8.0,6.0,0.8,11.9,8.8,5227832.0,2910920.0,6.0,-6.0,13,11.0,4.34,4.34,2.81,7.65,2.61,0.35,0.35,0.23,0.58,0.58,0.62,0.21,2,13,7,4,2.0,25.0,12,25,20.31,18.79,15.23,12.95,5.84,12.21,12.74,51.0,92.0,20.58,4,1.8461538461538463,1.3076923076923077,1.8461538461538463,1.610769230769231,1.1423076923076922,1.3615384615384616,1.3030769230769232,-0.16076923076923075,0.9553846153846154,1.0538461538461539,5.615384615384615,5.538461538461538,1.5592307692307692,2.0
