Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Hegazi,21,6,BHA,WBA,0,DEF,4.3,0.5%,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.6,0.3,0.0,2.0,2.0,0.0,0.5,1.4,6.0,9288.0,58321.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.18,17,5,0,2,3.0,5.0,13,2,2.47,2.47,11.51,9.99,-7.52,22.4,7.89,19.0,29.0,1.98,16,1.8,2.2,0.8,1.7120000000000002,1.4060000000000001,1.294,0.8380000000000001,0.5700000000000001,1.6620000000000001,2.29,6.0,5.2,1.6760000000000002,0.0
Joelinton,21,6,WOL,NEW,0,FWD,5.8,0.2%,1.3,284.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,39.0,45.1,31.0,11.5,1.3,0.0,0.2,1.0,1.2,5143.0,20706.0,-2.0,2.0,5,0.0,0.06,0.06,0.15,0.66,0.44,0.02,0.02,0.05,0.07,0.07,0.21,0.14,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,1.0
Sean Longstaff,21,6,WOL,NEW,0,MID,4.8,0.1%,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,1.0,0.1,0.3,0.0,0.1,0.4,1.0,1380.0,5265.0,-2.0,2.0,2,0.0,0.03,0.03,0.0,0.17,0.14,1.42,1.42,0.0,1.42,1.42,7.5,6.09,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,1.0
Darlow,21,6,WOL,NEW,0,GKP,5.0,1.6%,6.0,450.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,134.0,215.8,0.0,0.0,21.7,6.0,0.0,1.2,5.4,5.4,119989.0,57305.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.07,0.07,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,3.0
Fernández,21,6,WOL,NEW,0,DEF,5.0,1.1%,1.3,450.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.6,11.0,4.0,13.0,1.3,0.0,0.3,2.2,2.2,22104.0,54259.0,0.0,0.0,5,0.0,0.0,0.0,0.03,0.39,0.39,0.0,0.0,0.01,0.01,0.01,0.08,0.08,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,2.0
Wilson,21,6,WOL,NEW,0,FWD,6.5,13.6%,8.7,444.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,126.0,158.6,60.0,190.0,40.6,8.7,1.0,1.3,5.5,7.2,935843.0,691897.0,0.0,0.0,5,2.0,4.41,2.89,0.31,3.43,0.26,0.89,0.58,0.06,0.95,0.65,0.69,0.05,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,5.0
Shelvey,21,6,WOL,NEW,0,MID,5.4,0.3%,1.7,431.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,62.8,91.9,72.0,22.7,1.7,0.0,0.3,1.7,1.8,6136.0,14135.0,-1.0,1.0,5,0.0,0.43,0.43,0.5,1.04,0.66,0.09,0.09,0.1,0.19,0.19,0.21,0.14,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,0.0
Hendrick,21,6,WOL,NEW,0,MID,5.0,3.7%,2.0,430.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.0,89.4,19.8,30.0,13.7,2.0,1.0,0.4,4.4,4.4,426796.0,278498.0,0.0,0.0,5,1.0,0.3,0.3,0.79,1.79,0.72,0.06,0.06,0.16,0.22,0.22,0.37,0.15,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,2.0
Hayden,21,6,WOL,NEW,0,MID,4.9,0.1%,1.3,408.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,54.6,27.8,23.0,10.6,1.3,0.0,0.3,1.6,1.6,1934.0,4950.0,-1.0,1.0,5,0.0,0.03,0.03,0.03,1.29,1.25,0.01,0.01,0.01,0.01,0.01,0.28,0.27,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,0.0
Lewis,21,6,WOL,NEW,0,DEF,4.4,2.3%,0.3,381.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,44.4,65.1,6.0,11.4,0.3,0.0,0.1,1.8,1.6,200631.0,171585.0,-1.0,1.0,5,0.0,0.0,0.0,0.22,1.45,1.25,0.0,0.0,0.05,0.05,0.05,0.35,0.3,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,2.0
Lascelles,21,6,WOL,NEW,0,DEF,4.4,2.2%,0.7,360.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,71.4,1.6,4.0,7.7,0.7,0.0,0.2,1.8,2.0,66087.0,156401.0,-1.0,1.0,4,0.0,0.01,0.01,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.11,0.11,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,2.0
Manquillo,21,6,WOL,NEW,0,DEF,4.5,0.4%,1.0,305.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,37.0,29.4,14.0,8.0,1.0,0.0,0.2,2.0,2.2,12968.0,16221.0,0.0,0.0,4,0.0,0.02,0.02,0.04,0.33,0.26,0.01,0.01,0.01,0.02,0.02,0.1,0.08,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,0.0
Saint-Maximin,21,6,WOL,NEW,0,MID,5.3,7.2%,4.7,268.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,82.4,66.1,41.0,19.0,4.7,0.0,0.9,3.4,4.5,195415.0,1133417.0,-2.0,2.0,4,1.0,0.13,0.13,1.23,2.1,0.76,0.04,0.04,0.4,0.44,0.44,0.69,0.25,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,3.0
Krafth,21,6,WOL,NEW,0,DEF,4.4,0.1%,1.3,180.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,40.2,26.9,2.0,6.9,1.3,0.0,0.3,0.9,2.0,1162.0,3443.0,-1.0,1.0,2,0.0,0.0,0.0,0.08,1.03,0.95,0.0,0.0,0.04,0.04,0.04,0.52,0.47,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,0.0
Carroll,21,6,WOL,NEW,0,FWD,5.4,0.4%,1.3,145.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.2,16.1,72.0,9.8,1.3,0.0,0.2,1.3,2.3,41143.0,51280.0,-1.0,1.0,3,0.0,0.26,0.26,0.02,0.38,0.14,0.15,0.15,0.01,0.17,0.17,0.23,0.08,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,1.0
Almirón,21,6,WOL,NEW,0,MID,5.8,0.5%,1.0,128.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,46.2,67.2,38.0,15.1,1.0,0.0,0.2,1.4,2.0,15610.0,53361.0,-2.0,2.0,4,0.0,0.17,0.17,0.64,0.77,0.1,0.12,0.12,0.47,0.59,0.59,0.56,0.08,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,1.0
Schär,21,6,WOL,NEW,0,DEF,4.9,0.0%,0.3,95.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.8,1.0,1.1,0.3,0.0,0.1,0.2,0.5,1263.0,1641.0,-1.0,1.0,2,0.0,0.02,0.02,0.0,0.1,0.07,0.02,0.02,0.0,0.02,0.02,0.09,0.07,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,2.0
Fraser,21,6,WOL,NEW,0,MID,5.8,0.3%,1.7,92.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.6,3.3,7.0,1.4,1.7,0.0,0.3,1.0,2.0,11144.0,59107.0,-2.0,2.0,3,0.0,0.03,0.03,0.0,0.08,0.05,0.03,0.03,0.0,0.03,0.03,0.08,0.06,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,3.0
Ritchie,21,6,WOL,NEW,0,MID,4.9,0.0%,0.7,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.6,23.3,18.0,5.3,0.7,0.0,0.1,0.4,2.0,1177.0,6034.0,-1.0,1.0,1,0.0,0.04,0.04,0.04,0.09,0.05,0.05,0.05,0.05,0.1,0.1,0.11,0.07,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,0.0
Murphy,21,6,WOL,NEW,0,MID,4.9,0.0%,0.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8,0.3,0.0,0.7,0.3,0.0,0.1,0.2,1.0,818.0,2005.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,2,1,2.0,7.0,9,7,5.95,4.42,8.58,7.06,-2.64,17.84,8.09,24.0,36.0,5.57,6,1.0,1.4,1.8,0.8480000000000001,0.8480000000000001,1.6280000000000001,1.474,-0.628,3.098,2.216,2.8,8.0,0.9119999999999999,9.0
Lucas Moura,21,6,BUR,TOT,0,MID,6.9,1.7%,3.7,283.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,42.2,29.0,117.0,18.8,3.7,0.0,0.5,2.2,3.0,65268.0,122978.0,-1.0,1.0,5,1.0,0.85,0.85,0.12,1.79,0.85,0.27,0.27,0.04,0.3,0.3,0.57,0.27,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,1.0
Lloris,21,6,BUR,TOT,0,GKP,5.5,5.7%,1.7,450.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,65.0,81.8,0.0,0.0,8.2,1.7,0.0,0.3,1.8,2.0,174670.0,163528.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.13,0.13,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,9.0
Højbjerg,21,6,BUR,TOT,0,MID,4.9,0.8%,3.0,450.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,92.0,75.3,11.0,17.9,3.0,0.0,0.6,2.4,2.4,34103.0,53479.0,-1.0,1.0,5,0.0,0.03,0.03,0.73,3.18,2.81,0.01,0.01,0.15,0.15,0.15,0.64,0.56,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,3.0
Kane,21,6,BUR,TOT,0,FWD,10.8,37.8%,12.3,443.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,228.0,343.4,148.3,336.0,82.8,12.3,3.0,1.1,5.6,12.0,1955730.0,491124.0,3.0,-3.0,5,4.0,4.57,3.81,3.21,6.38,0.72,0.92,0.77,0.65,1.57,1.41,1.29,0.14,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,5.0
Dier,21,6,BUR,TOT,0,DEF,5.0,1.2%,1.3,360.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,68.8,3.0,4.0,7.6,1.3,0.0,0.3,1.4,1.8,40819.0,82851.0,0.0,0.0,4,0.0,0.38,0.38,0.0,1.1,1.1,0.1,0.1,0.0,0.1,0.1,0.27,0.27,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,6.0
Sánchez,21,6,BUR,TOT,0,DEF,5.4,0.9%,1.0,360.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,2.1,86.0,14.3,1.0,0.0,0.2,0.7,1.0,16665.0,34987.0,-1.0,1.0,4,0.0,0.25,0.25,0.0,0.92,0.92,0.06,0.06,0.0,0.06,0.06,0.23,0.23,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Davies,21,6,BUR,TOT,0,DEF,4.8,1.2%,2.0,287.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.8,49.9,42.0,13.4,2.0,0.0,0.4,1.9,2.2,42861.0,132944.0,-2.0,2.0,4,0.0,0.07,0.07,0.07,1.01,0.97,0.02,0.02,0.02,0.05,0.05,0.32,0.31,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,6.0
Winks,21,6,BUR,TOT,0,MID,5.4,0.1%,0.7,256.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,35.0,20.4,0.0,5.5,0.7,0.0,0.1,0.9,1.2,2894.0,7743.0,-1.0,1.0,4,0.0,0.0,0.0,0.02,1.5,1.48,0.0,0.0,0.01,0.01,0.01,0.53,0.52,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Doherty,21,6,BUR,TOT,0,DEF,5.8,9.6%,0.7,255.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,47.2,31.4,43.0,12.2,0.7,0.0,0.1,0.7,1.3,118922.0,1018748.0,-2.0,2.0,3,0.0,0.31,0.31,0.09,2.11,2.08,0.11,0.11,0.03,0.14,0.14,0.74,0.73,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,6.0
Sissoko,21,6,BUR,TOT,0,MID,4.8,0.4%,1.3,225.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.6,29.2,0.0,7.8,1.3,0.0,0.3,1.0,1.7,11974.0,28030.0,-2.0,2.0,3,0.0,0.0,0.0,0.11,1.34,1.34,0.0,0.0,0.04,0.04,0.04,0.54,0.54,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,3.0
Alderweireld,21,6,BUR,TOT,0,DEF,5.4,1.7%,0.3,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.6,11.3,2.0,5.9,0.3,0.0,0.1,0.6,1.5,29645.0,113781.0,-1.0,1.0,2,0.0,0.0,0.0,0.07,0.36,0.36,0.0,0.0,0.04,0.04,0.04,0.18,0.18,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,8.0
Aurier,21,6,BUR,TOT,0,DEF,5.2,2.6%,4.3,180.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,94.2,30.0,60.0,18.4,4.3,0.0,0.8,2.5,6.5,111290.0,189792.0,-3.0,3.0,2,1.0,0.46,0.46,0.74,1.41,0.46,0.23,0.23,0.37,0.6,0.6,0.7,0.23,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Reguilón,21,6,BUR,TOT,0,DEF,5.5,3.3%,2.0,180.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,43.4,61.3,14.0,11.9,2.0,0.0,0.4,1.1,3.0,240862.0,37869.0,0.0,0.0,2,0.0,0.04,0.04,0.8,1.04,0.43,0.02,0.02,0.4,0.42,0.42,0.52,0.22,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Bergwijn,21,6,BUR,TOT,0,MID,7.1,0.4%,1.3,152.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.4,34.6,22.0,6.8,1.3,0.0,0.2,0.8,1.5,8493.0,78506.0,-4.0,4.0,4,0.0,0.14,0.14,0.18,1.52,1.39,0.08,0.08,0.11,0.19,0.19,0.93,0.84,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Lo Celso,21,6,BUR,TOT,0,MID,6.9,0.5%,1.0,121.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,14.4,46.3,43.0,10.4,1.0,0.0,0.1,0.4,1.5,4380.0,30495.0,-1.0,1.0,2,0.0,0.39,0.39,0.19,1.48,1.11,0.29,0.29,0.14,0.43,0.43,1.1,0.83,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,1.0
Lamela,21,6,BUR,TOT,0,MID,5.9,0.2%,0.3,85.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,10.2,3.5,70.0,8.4,0.3,0.0,0.1,0.8,1.7,8239.0,12798.0,-1.0,1.0,3,0.0,0.45,0.45,0.0,0.98,0.65,0.49,0.49,0.0,0.49,0.49,1.06,0.71,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,1.0
Alli,21,6,BUR,TOT,0,MID,7.5,0.7%,0.3,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.4,13.7,25.0,4.8,0.3,0.0,0.0,0.3,1.0,15358.0,229883.0,-5.0,5.0,2,0.0,0.23,0.23,0.03,0.54,0.37,0.33,0.33,0.05,0.38,0.38,0.76,0.52,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Bale,21,6,BUR,TOT,0,MID,9.5,1.2%,0.3,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.2,0.0,11.0,1.3,0.3,0.0,0.0,0.1,1.0,111487.0,29086.0,0.0,0.0,1,0.0,0.33,0.33,0.0,0.29,0.29,1.85,1.85,0.0,1.85,1.85,1.65,1.65,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,0.0
Son,21,6,BUR,TOT,0,MID,9.4,52.0%,10.7,376.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,197.0,311.0,204.9,237.0,75.4,10.7,3.0,1.1,6.2,11.6,3704609.0,2098385.0,4.0,-4.0,5,7.0,2.57,2.57,1.73,5.0,1.83,0.6,0.6,0.4,1.0,1.0,1.16,0.43,7,5,2,2,1.0,15.0,8,8,11.37,10.61,6.86,4.58,6.03,9.91,17.36,27.0,23.0,9.46,18,0.75,2.0,0.25,0.85,0.85,1.095,0.905,-0.0575,2.845,2.9575,6.75,6.75,1.1475,11.0
Jack Robinson,21,6,LIV,SHU,0,DEF,4.4,0.2%,2.7,251.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,4.6,17.0,5.6,2.7,0.0,0.6,1.8,2.7,6611.0,7963.0,-1.0,1.0,3,0.0,0.55,0.55,0.0,0.55,0.55,0.2,0.2,0.0,0.2,0.2,0.2,0.2,19,5,0,1,4.0,2.0,7,1,5.14,3.62,5.91,5.15,-1.53,13.64,11.28,27.0,27.0,6.0,3,2.6,2.6,2.0,2.46,2.154,1.358,1.206,0.95,1.784,3.8659999999999997,14.8,3.0,2.102,0.0
