Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Hendrick,21,8,SOU,NEW,0,5.0,MID,3.2%,2.0,610.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,87.0,109.8,21.8,46.0,17.5,2.0,1.0,0.4,5.2,3.7,439856.0,328315.0,0.0,0.0,7,1.0,0.36,0.36,0.79,1.88,0.79,0.05,0.05,0.11,0.17,0.17,0.27,0.12,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,2.0
Lewis,21,8,SOU,NEW,0,4.4,DEF,2.1%,1.3,561.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,78.0,78.6,86.6,6.0,17.0,1.3,0.0,0.3,2.7,1.7,207134.0,192213.0,-1.0,1.0,7,0.0,0.0,0.0,0.25,1.48,1.25,0.0,0.0,0.04,0.04,0.04,0.24,0.2,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,1.0
Lascelles,21,8,SOU,NEW,0,4.4,DEF,2.0%,1.3,537.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,100.8,1.9,22.0,12.5,1.3,0.0,0.3,2.7,2.0,69999.0,177694.0,-1.0,1.0,6,0.0,0.08,0.08,0.0,0.45,0.45,0.01,0.01,0.0,0.01,0.01,0.08,0.08,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,1.0
Shelvey,21,8,SOU,NEW,0,5.3,MID,0.2%,0.7,431.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,62.8,91.9,72.0,22.7,0.7,0.0,0.1,1.7,1.8,6318.0,19666.0,-2.0,2.0,5,0.0,0.43,0.43,0.5,1.04,0.66,0.09,0.09,0.1,0.19,0.19,0.21,0.14,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Saint-Maximin,21,8,SOU,NEW,0,5.3,MID,7.1%,2.7,419.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,107.8,81.3,75.0,26.5,2.7,0.0,0.5,4.5,4.0,253453.0,1195000.0,-2.0,2.0,6,1.0,0.7,0.7,1.25,2.65,0.78,0.15,0.15,0.26,0.41,0.41,0.55,0.16,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,2.0
Hayden,21,8,SOU,NEW,0,4.8,MID,0.1%,0.7,415.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,54.6,28.0,23.0,10.6,0.7,0.0,0.1,1.9,1.5,2270.0,5667.0,-2.0,2.0,6,0.0,0.03,0.03,0.03,1.29,1.25,0.01,0.01,0.01,0.01,0.01,0.28,0.27,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Manquillo,21,8,SOU,NEW,0,4.4,DEF,0.3%,0.0,305.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,37.0,29.4,14.0,8.0,0.0,0.0,0.0,2.0,2.2,13230.0,20574.0,-1.0,1.0,4,0.0,0.02,0.02,0.04,0.33,0.26,0.01,0.01,0.01,0.02,0.02,0.1,0.08,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Almirón,21,8,SOU,NEW,0,5.7,MID,0.4%,1.7,300.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,78.2,92.8,56.0,22.7,1.7,0.0,0.3,2.1,2.0,16358.0,58516.0,-3.0,3.0,6,0.0,0.27,0.27,0.71,1.42,0.63,0.08,0.08,0.21,0.3,0.3,0.43,0.19,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,2.0
Schär,21,8,SOU,NEW,0,4.9,DEF,0.0%,1.3,275.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.4,1.6,3.0,4.5,1.3,0.0,0.3,1.0,1.2,1941.0,1974.0,-1.0,1.0,4,0.0,0.02,0.02,0.0,0.15,0.13,0.01,0.01,0.0,0.01,0.01,0.05,0.04,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,1.0
Murphy,21,8,SOU,NEW,0,4.9,MID,0.1%,3.3,196.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,40.0,60.2,17.3,9.0,8.6,3.3,1.0,0.7,2.2,3.7,2738.0,2616.0,-1.0,1.0,3,1.0,0.1,0.1,0.06,0.07,0.06,0.05,0.05,0.03,0.07,0.07,0.03,0.03,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,2.0
Fraser,21,8,SOU,NEW,0,5.7,MID,0.3%,2.7,185.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.2,8.8,11.0,3.0,2.7,0.0,0.5,2.3,2.6,12212.0,62821.0,-3.0,3.0,5,0.0,0.03,0.03,0.0,0.08,0.05,0.01,0.01,0.0,0.01,0.01,0.04,0.03,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Krafth,21,8,SOU,NEW,0,4.4,DEF,0.1%,0.7,180.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,40.2,26.9,2.0,6.9,0.7,0.0,0.2,0.9,2.0,1419.0,3971.0,-1.0,1.0,2,0.0,0.0,0.0,0.08,1.03,0.95,0.0,0.0,0.04,0.04,0.04,0.52,0.47,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Carroll,21,8,SOU,NEW,0,5.3,FWD,0.4%,0.7,150.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.2,16.7,72.0,10.0,0.7,0.0,0.1,1.7,1.8,42461.0,57090.0,-2.0,2.0,5,0.0,0.26,0.26,0.02,0.38,0.14,0.15,0.15,0.01,0.17,0.17,0.22,0.08,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,1.0
Ritchie,21,8,SOU,NEW,0,4.9,MID,0.0%,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.6,23.3,18.0,5.3,0.0,0.0,0.0,0.4,2.0,1203.0,6484.0,-1.0,1.0,1,0.0,0.04,0.04,0.04,0.09,0.05,0.05,0.05,0.05,0.1,0.1,0.11,0.07,11,7,3,2,2.0,10.0,11,11,8.83,6.55,10.56,9.04,-2.49,21.32,8.5,33.0,49.0,8.8,5,2.0,1.7142857142857142,1.8571428571428572,1.1942857142857142,1.0857142857142856,1.272857142857143,1.1642857142857144,-0.07714285714285715,1.327142857142857,1.6157142857142859,6.142857142857143,5.142857142857143,1.3514285714285716,0.0
Fred,21,8,EVE,MUN,0,5.3,MID,0.2%,1.8,289.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,36.8,23.5,11.0,7.0,1.8,0.0,0.3,1.5,1.6,5094.0,8744.0,-2.0,2.0,5,0.0,0.1,0.1,0.03,0.44,0.41,0.03,0.03,0.01,0.04,0.04,0.14,0.13,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,1.0
de Gea,21,8,EVE,MUN,0,5.4,GKP,3.8%,2.5,540.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,82.0,104.0,0.0,0.0,10.5,2.5,0.0,0.5,2.4,2.2,79111.0,139987.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.02,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
Maguire,21,8,EVE,MUN,0,5.4,DEF,3.1%,3.8,540.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,109.0,109.4,29.9,111.0,25.1,3.8,1.0,0.7,3.5,3.2,100353.0,172637.0,-1.0,1.0,6,1.0,0.35,0.35,0.09,1.41,1.33,0.06,0.06,0.01,0.07,0.07,0.23,0.22,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
Shaw,21,8,EVE,MUN,0,4.9,DEF,1.0%,1.2,540.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,79.6,92.8,29.0,20.3,1.2,0.0,0.2,1.4,1.2,69666.0,97029.0,-1.0,1.0,6,0.0,0.05,0.05,0.22,0.94,0.85,0.01,0.01,0.04,0.04,0.04,0.16,0.14,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,7.0
Rashford,21,8,EVE,MUN,0,9.6,MID,9.1%,5.2,540.0,2.0,2.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,86.0,138.2,134.6,212.0,48.5,5.2,1.0,0.5,3.1,5.0,696257.0,419058.0,1.0,-1.0,6,2.0,1.45,1.45,0.5,2.11,0.65,0.24,0.24,0.08,0.32,0.32,0.35,0.11,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,5.0
Fernandes,21,8,EVE,MUN,0,10.5,MID,21.2%,5.5,479.0,3.0,2.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,144.0,234.8,292.9,147.0,67.5,5.5,2.0,0.5,3.4,6.0,1239812.0,956609.0,0.0,0.0,6,1.0,2.72,0.43,1.4,2.05,0.58,0.5,0.08,0.26,0.77,0.34,0.38,0.11,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,17.0
Lindelöf,21,8,EVE,MUN,0,4.9,DEF,1.3%,2.5,450.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,90.4,17.3,8.0,11.6,2.5,0.0,0.5,2.4,2.4,34187.0,80262.0,-1.0,1.0,5,0.0,0.13,0.13,0.09,0.76,0.76,0.03,0.03,0.02,0.04,0.04,0.15,0.15,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
Wan-Bissaka,21,8,EVE,MUN,0,5.4,DEF,8.9%,3.8,450.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,116.2,35.6,48.0,19.9,3.8,0.0,0.7,3.0,3.2,269298.0,493899.0,-1.0,1.0,5,1.0,0.14,0.14,0.05,0.61,0.42,0.03,0.03,0.01,0.04,0.04,0.12,0.08,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
McTominay,21,8,EVE,MUN,0,4.9,MID,0.3%,2.0,397.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,88.5,56.0,21.6,2.0,0.0,0.4,2.0,2.0,11837.0,18306.0,-1.0,1.0,5,0.0,0.16,0.16,0.41,1.17,0.94,0.04,0.04,0.09,0.13,0.13,0.27,0.21,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
Pogba,21,8,EVE,MUN,0,7.8,MID,1.3%,1.5,363.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,47.9,44.0,12.5,1.5,0.0,0.2,1.3,1.7,68500.0,123404.0,-2.0,2.0,6,0.0,0.16,0.16,0.05,0.94,0.76,0.04,0.04,0.01,0.05,0.05,0.23,0.19,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,1.0
Greenwood,21,8,EVE,MUN,0,7.2,MID,3.0%,1.0,274.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,16.2,35.3,71.0,12.1,1.0,0.0,0.1,1.0,1.4,256501.0,564216.0,-3.0,3.0,5,0.0,0.59,0.59,0.2,0.73,0.04,0.19,0.19,0.06,0.26,0.26,0.24,0.01,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Martial,21,8,EVE,MUN,0,8.7,FWD,3.6%,0.2,206.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.6,11.1,62.0,7.6,0.2,0.0,0.0,0.6,1.7,501063.0,1080931.0,-3.0,3.0,3,0.0,0.07,0.07,0.0,0.05,0.04,0.03,0.03,0.0,0.03,0.03,0.02,0.02,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
James,21,8,EVE,MUN,0,6.3,MID,0.2%,0.5,177.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,13.2,42.4,86.0,14.2,0.5,0.0,0.1,0.5,1.0,6766.0,20924.0,-2.0,2.0,3,0.0,0.29,0.29,0.12,0.55,0.16,0.14,0.14,0.06,0.2,0.2,0.26,0.07,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Matic,21,8,EVE,MUN,0,4.9,MID,0.2%,0.8,164.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,37.8,30.5,20.0,8.8,0.8,0.0,0.2,1.4,1.8,9644.0,16643.0,-1.0,1.0,4,0.0,0.04,0.04,0.06,0.76,0.67,0.02,0.02,0.03,0.06,0.06,0.41,0.36,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Mata,21,8,EVE,MUN,0,5.9,MID,0.1%,1.5,147.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.8,85.4,30.0,15.4,1.5,0.0,0.3,1.0,3.0,5221.0,7815.0,-1.0,1.0,2,0.0,0.11,0.11,0.19,0.51,0.37,0.06,0.06,0.12,0.18,0.18,0.31,0.23,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,2.0
Bailly,21,8,EVE,MUN,0,4.9,DEF,0.2%,-0.5,98.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,25.0,0.1,0.0,2.5,-0.5,0.0,-0.1,-0.2,-0.5,8068.0,18219.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Fosu-Mensah,21,8,EVE,MUN,0,4.4,DEF,0.1%,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,3818.0,6467.0,-1.0,1.0,1,0.0,0.02,0.02,0.31,0.4,0.36,0.02,0.02,0.32,0.34,0.34,0.43,0.38,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
van de Beek,21,8,EVE,MUN,0,6.8,MID,2.1%,0.8,75.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,21.4,39.0,10.2,0.8,0.0,0.1,1.5,2.0,151385.0,268335.0,-2.0,2.0,5,1.0,0.28,0.28,0.05,0.63,0.3,0.39,0.39,0.06,0.46,0.46,0.88,0.42,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Cavani,21,8,EVE,MUN,0,8.0,FWD,0.6%,0.7,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,24.0,2.4,0.7,0.0,0.1,0.2,1.0,76874.0,37318.0,0.0,0.0,2,0.0,0.17,0.17,0.0,0.12,0.0,0.33,0.33,0.0,0.33,0.33,0.24,0.0,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,5.0
Ighalo,21,8,EVE,MUN,0,6.2,FWD,0.2%,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,5703.0,18633.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,2,1,3.0,9.0,13,7,6.81,4.52,10.28,7.23,-2.71,12.05,10.34,46.0,33.0,6.09,4,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8442857142857143,1.7357142857142858,1.23,1.1214285714285714,0.6128571428571429,1.5257142857142856,2.1742857142857144,5.714285714285714,7.142857142857143,1.6542857142857144,0.0
Jack Robinson,21,8,CHE,SHU,0,4.4,DEF,0.2%,1.7,251.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,4.6,17.0,5.6,1.7,0.0,0.4,1.8,2.7,7684.0,10237.0,-1.0,1.0,3,0.0,0.55,0.55,0.0,0.55,0.55,0.2,0.2,0.0,0.2,0.2,0.2,0.2,19,7,0,1,6.0,3.0,10,1,7.23,4.94,10.21,9.45,-4.5,15.12,12.19,38.0,43.0,7.04,7,2.2857142857142856,1.2857142857142858,1.7142857142857142,1.5014285714285713,1.0657142857142856,1.09,1.032857142857143,0.032857142857142856,1.5757142857142856,2.467142857142857,6.857142857142857,4.857142857142857,1.6657142857142857,0.0
