Player,Count,Entries Number,Season,Gameweek
Lascelles,43,10050,24,36
J.Alvarez,37,10050,24,36
Hall,36,10050,24,36
Mbeumo,34,10050,24,36
Smith,33,10050,24,36
José Sá,32,10050,24,36
Gallagher,31,10050,24,36
A.Becker,30,10050,24,36
Wan-Bissaka,29,10050,24,36
Gibbs-White,28,10050,24,36
Chalobah,27,10050,24,36
Konsa,26,10050,24,36
Lamptey,26,10050,24,36
Werner,23,10050,24,36
Mubama,22,10050,24,36
Chambers,22,10050,24,36
Kerkez,20,10050,24,36
Kiwior,20,10050,24,36
Steele,18,10050,24,36
Mengi,18,10050,24,36
Konaté,18,10050,24,36
Trusty,18,10050,24,36
Krafth,17,10050,24,36
Emerson,17,10050,24,36
Archer,16,10050,24,36
Fabianski,15,10050,24,36
Ajer,15,10050,24,36
Gross,13,10050,24,36
Trippier,13,10050,24,36
Baldock,13,10050,24,36
Coufal,13,10050,24,36
Barkley,12,10050,24,36
Mac Allister,12,10050,24,36
Travers,12,10050,24,36
Martinez,12,10050,24,36
Douglas Luiz,11,10050,24,36
Elanga,11,10050,24,36
Bailey,11,10050,24,36
Calvert-Lewin,11,10050,24,36
Tomiyasu,11,10050,24,36
Sels,11,10050,24,36
Brereton Díaz,11,10050,24,36
Stones,11,10050,24,36
T.Silva,11,10050,24,36
Rodrigo,11,10050,24,36
Kambwala,10,10050,24,36
Kluivert,10,10050,24,36
Gomez,10,10050,24,36
Castagne,9,10050,24,36
Estupiñan,9,10050,24,36
Mainoo,8,10050,24,36
Bowen,8,10050,24,36
Adingra,8,10050,24,36
N.Semedo,8,10050,24,36
Williams,8,10050,24,36
Zinchenko,8,10050,24,36
E.Royal,7,10050,24,36
Roerslev,7,10050,24,36
Rice,6,10050,24,36
Barco,6,10050,24,36
Hee Chan,6,10050,24,36
Madueke,6,10050,24,36
Anderson,5,10050,24,36
Toti,5,10050,24,36
Wissa,5,10050,24,36
Muric,5,10050,24,36
Collins,4,10050,24,36
Trossard,4,10050,24,36
Doherty,4,10050,24,36
Barnes,4,10050,24,36
Lukić,4,10050,24,36
Wilson,4,10050,24,36
Quansah,4,10050,24,36
Aina,4,10050,24,36
Kaboré,3,10050,24,36
Bruno G.,3,10050,24,36
B.Badiashile,3,10050,24,36
Al-Dakhil,3,10050,24,36
Kudus,3,10050,24,36
Hudson-Odoi,3,10050,24,36
Forster,3,10050,24,36
Murillo,3,10050,24,36
Pinnock,3,10050,24,36
Young,3,10050,24,36
Agyei,3,10050,24,36
Alex Moreno,3,10050,24,36
Sarr,3,10050,24,36
Beyer,2,10050,24,36
Burke,2,10050,24,36
Veltman,2,10050,24,36
Gilchrist,2,10050,24,36
McNeil,2,10050,24,36
Doku,2,10050,24,36
D.D.Fofana,2,10050,24,36
McBurnie,2,10050,24,36
Bernardo,2,10050,24,36
Godfrey,2,10050,24,36
Woodrow,2,10050,24,36
G.Jesus,2,10050,24,36
Strakosha,2,10050,24,36
Yarmoliuk,2,10050,24,36
Lonergan,2,10050,24,36
Welbeck,1,10050,24,36
J.Ayew,1,10050,24,36
Johnstone,1,10050,24,36
Zanka,1,10050,24,36
Franchi,1,10050,24,36
Whitworth,1,10050,24,36
Zouma,1,10050,24,36
Mudryk,1,10050,24,36
Kelly,1,10050,24,36
Cédric,1,10050,24,36
Vigouroux,1,10050,24,36
Iwobi,1,10050,24,36
Clyne,1,10050,24,36
Rashford,1,10050,24,36
Chukwuemeka,1,10050,24,36
McAtee,1,10050,24,36
Dawson,1,10050,24,36
Cash,1,10050,24,36
Sanchez,1,10050,24,36
Grbić,1,10050,24,36
Sergio Gómez,1,10050,24,36
Digne,1,10050,24,36
Hamer,1,10050,24,36
Bell,1,10050,24,36
Tavares,1,10050,24,36
Tavernier,1,10050,24,36
Diogo J.,1,10050,24,36
Tsimikas,1,10050,24,36
Assignon,1,10050,24,36
Holgate,1,10050,24,36
