Player,Count,Entries Number,Season,Gameweek
Mings,59,10050,24,6
Dalot,56,10050,24,6
Taylor,51,10050,24,6
Konsa,50,10050,24,6
Sergio Gómez,49,10050,24,6
Mee,49,10050,24,6
Al-Dakhil,48,10050,24,6
Basham,47,10050,24,6
Bernardo,47,10050,24,6
Barnes,46,10050,24,6
Hickey,44,10050,24,6
Mengi,44,10050,24,6
Rodák,44,10050,24,6
Ortega Moreno,42,10050,24,6
Chambers,42,10050,24,6
Balogun,41,10050,24,6
Robinson,41,10050,24,6
James,41,10050,24,6
Cunha,40,10050,24,6
Tete,40,10050,24,6
Trafford,39,10050,24,6
Castagne,39,10050,24,6
Trossard,38,10050,24,6
Strakosha,37,10050,24,6
Holgate,36,10050,24,6
Bruno G.,34,10050,24,6
Kilman,33,10050,24,6
Lukić,32,10050,24,6
Mac Allister,31,10050,24,6
Whitworth,31,10050,24,6
Emerson,31,10050,24,6
Branthwaite,30,10050,24,6
Olsen,30,10050,24,6
Collins,30,10050,24,6
Elanga,30,10050,24,6
Trusty,28,10050,24,6
Dunk,28,10050,24,6
Casemiro,28,10050,24,6
Dubravka,27,10050,24,6
Virgil,25,10050,24,6
Zeqiri,25,10050,24,6
Caicedo,24,10050,24,6
L.Paquetá,24,10050,24,6
Maupay,24,10050,24,6
Surridge,24,10050,24,6
Kaminski,23,10050,24,6
Richarlison,22,10050,24,6
Veltman,22,10050,24,6
C.Richards,22,10050,24,6
Wood,21,10050,24,6
Konaté,21,10050,24,6
Boly,21,10050,24,6
Macey,20,10050,24,6
Tomkins,20,10050,24,6
Mateta,20,10050,24,6
Enciso,20,10050,24,6
Amdouni,19,10050,24,6
Tonali,19,10050,24,6
Mbabu,18,10050,24,6
Muskwe,18,10050,24,6
Souček,18,10050,24,6
Reed,18,10050,24,6
Welbeck,18,10050,24,6
E.Royal,17,10050,24,6
N.Semedo,17,10050,24,6
Hee Chan,17,10050,24,6
Schade,17,10050,24,6
J.Palhinha,16,10050,24,6
Ansu Fati,16,10050,24,6
Yarmolyuk,16,10050,24,6
King,16,10050,24,6
R.Lewis,16,10050,24,6
Spence,16,10050,24,6
Simms,16,10050,24,6
Solomon,16,10050,24,6
Shoretire,15,10050,24,6
Young,15,10050,24,6
Pepple,15,10050,24,6
Coufal,15,10050,24,6
Tavares,15,10050,24,6
Diop,15,10050,24,6
R.Varane,15,10050,24,6
N.Aguerd,15,10050,24,6
McGinn,14,10050,24,6
Kelleher,14,10050,24,6
Bentley,14,10050,24,6
Guaita,14,10050,24,6
Danjuma,14,10050,24,6
Hudson-Odoi,14,10050,24,6
Perišić,14,10050,24,6
Verbruggen,14,10050,24,6
Randolph,13,10050,24,6
Kovačić,13,10050,24,6
Bolla,13,10050,24,6
Aït-Nouri,13,10050,24,6
Travers,13,10050,24,6
Šarkić,13,10050,24,6
Matip,12,10050,24,6
Dennis,12,10050,24,6
Ahamada,12,10050,24,6
Tanganga,12,10050,24,6
Amissah,12,10050,24,6
Gakpo,12,10050,24,6
Gomez,12,10050,24,6
Pellistri,11,10050,24,6
Vigouroux,11,10050,24,6
Ekdal,10,10050,24,6
Grealish,10,10050,24,6
Dawson,10,10050,24,6
Kalajdžić,10,10050,24,6
Burke,10,10050,24,6
Eriksen,10,10050,24,6
Egan-Riley,9,10050,24,6
Ndombele,9,10050,24,6
Ugochukwu,9,10050,24,6
Watson,9,10050,24,6
Duran,9,10050,24,6
Foderingham,9,10050,24,6
Beto,9,10050,24,6
Palmer,9,10050,24,6
Scarlett,9,10050,24,6
Bissouma,9,10050,24,6
Patterson,9,10050,24,6
Giles,9,10050,24,6
Henderson,8,10050,24,6
Karius,8,10050,24,6
A.Davies,8,10050,24,6
Doughty,8,10050,24,6
Gilmour,8,10050,24,6
Kluivert,8,10050,24,6
Hall,8,10050,24,6
Billing,7,10050,24,6
Brownhill,7,10050,24,6
Muric,7,10050,24,6
Balcombe,7,10050,24,6
Boubacar Traore,7,10050,24,6
Iwobi,7,10050,24,6
Cédric,7,10050,24,6
Cresswell,7,10050,24,6
De Cordova-Reid,7,10050,24,6
Willian,7,10050,24,6
Andrey,7,10050,24,6
Lockyer,7,10050,24,6
Kerkez,6,10050,24,6
Livramento,6,10050,24,6
Koleosho,6,10050,24,6
Adrián,6,10050,24,6
Webster,6,10050,24,6
Lascelles,6,10050,24,6
Hennessey,6,10050,24,6
Ward,6,10050,24,6
Benrahma,6,10050,24,6
Moore,6,10050,24,6
Schlupp,6,10050,24,6
Heaton,6,10050,24,6
Fábio Silva,6,10050,24,6
Burstow,6,10050,24,6
Brooks,5,10050,24,6
Hill,5,10050,24,6
André Gomes,5,10050,24,6
Franchi,5,10050,24,6
A.Doucoure,5,10050,24,6
Carson,5,10050,24,6
Roberts,5,10050,24,6
J.Ayew,5,10050,24,6
A.Murphy,5,10050,24,6
Hamer,5,10050,24,6
Potts,5,10050,24,6
Barkley,5,10050,24,6
Steffen,5,10050,24,6
Brown,4,10050,24,6
Dummett,4,10050,24,6
Adingra,4,10050,24,6
Sarabia,4,10050,24,6
Fábio Vieira,4,10050,24,6
Lloris,4,10050,24,6
Kudus,4,10050,24,6
Gallagher,4,10050,24,6
McGill,4,10050,24,6
Thomas,4,10050,24,6
Maguire,4,10050,24,6
Bassey,3,10050,24,6
Tielemans,3,10050,24,6
J.Timber,3,10050,24,6
J.Murphy,3,10050,24,6
Austin,3,10050,24,6
Alex Moreno,3,10050,24,6
Ings,3,10050,24,6
Agyei,3,10050,24,6
Ajer,3,10050,24,6
Ahmedhodžić,3,10050,24,6
Berge,3,10050,24,6
Goode,3,10050,24,6
Williams,3,10050,24,6
Rodriguez,3,10050,24,6
Hodge,3,10050,24,6
Whiteman,3,10050,24,6
Ritchie,3,10050,24,6
Matthews,3,10050,24,6
Dier,3,10050,24,6
De Bruyne,3,10050,24,6
Origi,3,10050,24,6
Davies,3,10050,24,6
Johnson,3,10050,24,6
Jones,3,10050,24,6
Mitrović,3,10050,24,6
Kilkenny,3,10050,24,6
O'Brien,3,10050,24,6
Joelinton,3,10050,24,6
M.Elneny,3,10050,24,6
Dobbin,3,10050,24,6
Longstaff,3,10050,24,6
Lonergan,3,10050,24,6
Lindelof,3,10050,24,6
Lerma,3,10050,24,6
Evans,2,10050,24,6
T.Bénie,2,10050,24,6
Mount,2,10050,24,6
Dasilva,2,10050,24,6
Skipp,2,10050,24,6
Dahoud,2,10050,24,6
Mykolenko,2,10050,24,6
Delcroix,2,10050,24,6
Chong,2,10050,24,6
Hause,2,10050,24,6
Targett,2,10050,24,6
Hannibal,2,10050,24,6
H.Bueno,2,10050,24,6
Tsimikas,2,10050,24,6
Matheus N.,2,10050,24,6
Greenwood,2,10050,24,6
Alzate,2,10050,24,6
Madueke,2,10050,24,6
Gillespie,2,10050,24,6
Doherty,2,10050,24,6
Aarons,2,10050,24,6
Shea,2,10050,24,6
Ogbene,2,10050,24,6
Hoever,2,10050,24,6
Biancone,2,10050,24,6
Calvert-Lewin,2,10050,24,6
Cucurella,2,10050,24,6
Elliott,2,10050,24,6
Senesi,2,10050,24,6
Roerslev,2,10050,24,6
Panzo,2,10050,24,6
Philogene,2,10050,24,6
Coulibaly,2,10050,24,6
Manquillo,1,10050,24,6
Knockaert,1,10050,24,6
Doak,1,10050,24,6
Watts,1,10050,24,6
C.Doucouré,1,10050,24,6
João Gomes,1,10050,24,6
Aina,1,10050,24,6
Pereira,1,10050,24,6
Kiwior,1,10050,24,6
Marcondes,1,10050,24,6
Walton,1,10050,24,6
Marquinhos,1,10050,24,6
Vlašić,1,10050,24,6
Marsh,1,10050,24,6
Altay,1,10050,24,6
Lukaku,1,10050,24,6
Lo Celso,1,10050,24,6
Egan,1,10050,24,6
Zaroury,1,10050,24,6
Kongolo,1,10050,24,6
Álvarez,1,10050,24,6
Zych,1,10050,24,6
Lallana,1,10050,24,6
Ziyech,1,10050,24,6
Radu,1,10050,24,6
G.Shelvey,1,10050,24,6
Zabarnyi,1,10050,24,6
Connolly,1,10050,24,6
Larouci,1,10050,24,6
Yates,1,10050,24,6
Rak-Sakyi,1,10050,24,6
Y. Chermiti,1,10050,24,6
Worrall,1,10050,24,6
Janelt,1,10050,24,6
Phillips,1,10050,24,6
Martial,1,10050,24,6
Fraser,1,10050,24,6
Riedewald,1,10050,24,6
Bellegarde,1,10050,24,6
Coutinho,1,10050,24,6
Broja,1,10050,24,6
B.Williams,1,10050,24,6
Igor,1,10050,24,6
Ebiowei,1,10050,24,6
Mighten,1,10050,24,6
Holding,1,10050,24,6
Olise,1,10050,24,6
Costelloe,1,10050,24,6
Sarmiento,1,10050,24,6
Norrington-Davies,1,10050,24,6
Hendrick,1,10050,24,6
Benson,1,10050,24,6
Mudryk,1,10050,24,6
Nkunku,1,10050,24,6
Cullen,1,10050,24,6
Christie,1,10050,24,6
McKenna,1,10050,24,6
Ashby,1,10050,24,6
Kamara,1,10050,24,6
Amad,1,10050,24,6
Francois,1,10050,24,6
Diego Carlos,1,10050,24,6
P.Fornals,1,10050,24,6
Buonanotte,1,10050,24,6
Francis-Clarke,1,10050,24,6
Rodon,1,10050,24,6
Anthony,1,10050,24,6
Arter,1,10050,24,6
Toti,1,10050,24,6
Kellyman,1,10050,24,6
Mbe Soh,1,10050,24,6
Tomiyasu,1,10050,24,6
Dervişoğlu,1,10050,24,6
Thorpe,1,10050,24,6
McNeil,1,10050,24,6
