Player,Count,Entries Number,Season,Gameweek
Gvardiol,11,10050,24,28
Andreas,11,10050,24,28
Lenglet,10,10050,24,28
Evans,10,10050,24,28
Kulusevski,9,10050,24,28
Chambers,8,10050,24,28
José Sá,8,10050,24,28
Henderson,7,10050,24,28
Trossard,6,10050,24,28
Sels,6,10050,24,28
Doku,6,10050,24,28
João Pedro,6,10050,24,28
T.Silva,5,10050,24,28
Disasi,5,10050,24,28
Nakamba,5,10050,24,28
Johnson,5,10050,24,28
Diaby,5,10050,24,28
Tosin,5,10050,24,28
Rodák,5,10050,24,28
Collins,5,10050,24,28
McTominay,4,10050,24,28
Burke,4,10050,24,28
Ahamada,4,10050,24,28
Iwobi,4,10050,24,28
Maupay,4,10050,24,28
Roerslev,4,10050,24,28
McGinn,4,10050,24,28
Murillo,4,10050,24,28
Højlund,4,10050,24,28
Mee,4,10050,24,28
Forster,4,10050,24,28
Woodrow,3,10050,24,28
Willian,3,10050,24,28
Werner,3,10050,24,28
Agyei,3,10050,24,28
Mac Allister,3,10050,24,28
L.Paquetá,3,10050,24,28
Ogbene,3,10050,24,28
Franchi,3,10050,24,28
Ortega Moreno,3,10050,24,28
Longstaff,3,10050,24,28
Amissah,3,10050,24,28
Toffolo,3,10050,24,28
Lewis-Potter,3,10050,24,28
D.D.Fofana,3,10050,24,28
Baptiste,3,10050,24,28
Elliott,3,10050,24,28
Welbeck,3,10050,24,28
Verbruggen,3,10050,24,28
Altay,2,10050,24,28
Cunha,2,10050,24,28
Christie,2,10050,24,28
Assignon,2,10050,24,28
L.Cook,2,10050,24,28
Brereton Díaz,2,10050,24,28
Bruno G.,2,10050,24,28
Cédric,2,10050,24,28
Mavropanos,2,10050,24,28
Osho,2,10050,24,28
Osula,2,10050,24,28
Ream,2,10050,24,28
Wissa,2,10050,24,28
Miley,2,10050,24,28
Jensen,1,10050,24,28
E.Royal,1,10050,24,28
Yarmoliuk,1,10050,24,28
Ugochukwu,1,10050,24,28
Whitworth,1,10050,24,28
Wood,1,10050,24,28
João Gomes,1,10050,24,28
Wilson,1,10050,24,28
Willock,1,10050,24,28
Ajer,1,10050,24,28
Hinshelwood,1,10050,24,28
Egan-Riley,1,10050,24,28
Lindelof,1,10050,24,28
A.Doucoure,1,10050,24,28
Almirón,1,10050,24,28
N.Aguerd,1,10050,24,28
Gallagher,1,10050,24,28
Bissouma,1,10050,24,28
Biancone,1,10050,24,28
Ramsdale,1,10050,24,28
J.Ramsey,1,10050,24,28
Forson,1,10050,24,28
Basham,1,10050,24,28
McGill,1,10050,24,28
Brownhill,1,10050,24,28
Awoniyi,1,10050,24,28
André Gomes,1,10050,24,28
Scott,1,10050,24,28
Lukić,1,10050,24,28
Lonergan,1,10050,24,28
Sergio Gómez,1,10050,24,28
Lockyer,1,10050,24,28
Enciso,1,10050,24,28
Sterling,1,10050,24,28
Cairney,1,10050,24,28
Ekdal,1,10050,24,28
Anang,1,10050,24,28
Thomas,1,10050,24,28
Tomiyasu,1,10050,24,28
Hause,1,10050,24,28
J.Murphy,1,10050,24,28
