Player,Count,Entries Number,Season,Gameweek
Lo Celso,33,10050,24,16
Eze,33,10050,24,16
Almirón,32,10050,24,16
Fabianski,30,10050,24,16
Shaw,30,10050,24,16
Toti,30,10050,24,16
Højlund,30,10050,24,16
Aina,29,10050,24,16
Rodrigo,29,10050,24,16
Ward,26,10050,24,16
Toffolo,26,10050,24,16
Rodák,26,10050,24,16
Vinícius,24,10050,24,16
Ui-jo,24,10050,24,16
Reguilón,24,10050,24,16
Lindelof,22,10050,24,16
C.Richards,22,10050,24,16
McNeil,22,10050,24,16
Disasi,21,10050,24,16
Iwobi,21,10050,24,16
Longstaff,21,10050,24,16
Rodriguez,20,10050,24,16
Brownhill,20,10050,24,16
McGinn,20,10050,24,16
Tavernier,19,10050,24,16
Olsen,19,10050,24,16
Hannibal,19,10050,24,16
Adebayo,19,10050,24,16
Kluivert,18,10050,24,16
Olise,18,10050,24,16
José Sá,18,10050,24,16
Pellistri,18,10050,24,16
Maddison,18,10050,24,16
Ugochukwu,18,10050,24,16
Burke,18,10050,24,16
Mateta,17,10050,24,16
Whitworth,16,10050,24,16
Collins,16,10050,24,16
Chambers,15,10050,24,16
Amdouni,15,10050,24,16
J.Ayew,15,10050,24,16
Miley,14,10050,24,16
Broja,14,10050,24,16
Wilson,14,10050,24,16
Baleba,13,10050,24,16
Amissah,13,10050,24,16
Gilmour,12,10050,24,16
Ramsdale,11,10050,24,16
Ajer,11,10050,24,16
Boly,11,10050,24,16
Aurier,11,10050,24,16
Tete,11,10050,24,16
Doughty,11,10050,24,16
R.Lewis,11,10050,24,16
Lukić,10,10050,24,16
Grealish,10,10050,24,16
Tavares,10,10050,24,16
Pepple,10,10050,24,16
Henry,10,10050,24,16
Yarmoliuk,10,10050,24,16
L.Paquetá,9,10050,24,16
Igor,9,10050,24,16
Agyei,8,10050,24,16
Antonio,8,10050,24,16
Simms,8,10050,24,16
Cédric,8,10050,24,16
Basham,8,10050,24,16
Tomkins,7,10050,24,16
Shoretire,7,10050,24,16
Karius,7,10050,24,16
Holgate,7,10050,24,16
Caicedo,7,10050,24,16
Havertz,7,10050,24,16
Harrison,7,10050,24,16
Ekdal,7,10050,24,16
Bobb,7,10050,24,16
Balogun,7,10050,24,16
Goode,7,10050,24,16
Davies,6,10050,24,16
Verbruggen,6,10050,24,16
Gallagher,6,10050,24,16
Norrington-Davies,6,10050,24,16
B.Badiashile,6,10050,24,16
Hennessey,6,10050,24,16
Kerkez,6,10050,24,16
Mainoo,6,10050,24,16
Dier,6,10050,24,16
Zeqiri,6,10050,24,16
Egan-Riley,6,10050,24,16
Marcondes,6,10050,24,16
Sarabia,6,10050,24,16
Vigouroux,6,10050,24,16
Odysseas,5,10050,24,16
J.Palhinha,5,10050,24,16
Thomas,5,10050,24,16
Ogbene,5,10050,24,16
Bruno G.,5,10050,24,16
Kalajdžić,5,10050,24,16
Rashford,5,10050,24,16
Garner,5,10050,24,16
H.Bueno,5,10050,24,16
Mac Allister,5,10050,24,16
Steffen,5,10050,24,16
Mings,5,10050,24,16
King,5,10050,24,16
Gakpo,5,10050,24,16
McGill,5,10050,24,16
Richarlison,5,10050,24,16
Ritchie,4,10050,24,16
Franchi,4,10050,24,16
Quansah,4,10050,24,16
Hamer,4,10050,24,16
Reed,4,10050,24,16
Boubacar Traore,4,10050,24,16
Randolph,4,10050,24,16
Gravenberch,4,10050,24,16
Hudson-Odoi,4,10050,24,16
E.Royal,4,10050,24,16
Lockyer,4,10050,24,16
Lerma,4,10050,24,16
Williams,4,10050,24,16
Zabarnyi,4,10050,24,16
Billing,4,10050,24,16
Biancone,4,10050,24,16
Young,4,10050,24,16
Andrey,4,10050,24,16
Mbabu,4,10050,24,16
Koleosho,3,10050,24,16
Lemina,3,10050,24,16
Whiteman,3,10050,24,16
Alzate,3,10050,24,16
Tanganga,3,10050,24,16
Dummett,3,10050,24,16
A.Murphy,3,10050,24,16
Surridge,3,10050,24,16
Šarkić,3,10050,24,16
Bogle,3,10050,24,16
Mudryk,3,10050,24,16
A.Davies,3,10050,24,16
Kaminski,3,10050,24,16
Heaton,3,10050,24,16
Carson,3,10050,24,16
Barkley,3,10050,24,16
Cresswell,2,10050,24,16
Bellegarde,2,10050,24,16
Bruun Larsen,2,10050,24,16
Adrián,2,10050,24,16
Ahmedhodžić,2,10050,24,16
Doherty,2,10050,24,16
Dobbin,2,10050,24,16
Burstow,2,10050,24,16
Spence,2,10050,24,16
De Fougerolles,2,10050,24,16
Awoniyi,2,10050,24,16
Balcombe,2,10050,24,16
Christie,2,10050,24,16
Clyne,2,10050,24,16
André Gomes,2,10050,24,16
Dahoud,2,10050,24,16
Brown,2,10050,24,16
Arter,2,10050,24,16
Austin,2,10050,24,16
Schlupp,2,10050,24,16
Macey,2,10050,24,16
Ola-Adebomi,2,10050,24,16
Hickey,2,10050,24,16
R.Varane,2,10050,24,16
Phillips,2,10050,24,16
M.Elneny,2,10050,24,16
Kim Ji-Soo,2,10050,24,16
Matheus N.,2,10050,24,16
Roerslev,2,10050,24,16
Ghoddos,2,10050,24,16
Henderson,2,10050,24,16
Kelly,2,10050,24,16
Bailly,1,10050,24,16
Jordão,1,10050,24,16
Joelinton,1,10050,24,16
Jones,1,10050,24,16
Niakhaté,1,10050,24,16
J.Otto,1,10050,24,16
Bassey,1,10050,24,16
Nkunku,1,10050,24,16
Bergström,1,10050,24,16
Bertrand Traoré,1,10050,24,16
Muric,1,10050,24,16
Ebiowei,1,10050,24,16
Moore,1,10050,24,16
Kilkenny,1,10050,24,16
O.Dango,1,10050,24,16
Ansu Fati,1,10050,24,16
Kiwior,1,10050,24,16
Knockaert,1,10050,24,16
Kongolo,1,10050,24,16
Anang,1,10050,24,16
Lloris,1,10050,24,16
Altay,1,10050,24,16
Alex Moreno,1,10050,24,16
Matthews,1,10050,24,16
Lonergan,1,10050,24,16
Marquinhos,1,10050,24,16
March,1,10050,24,16
Antony,1,10050,24,16
Bolla,1,10050,24,16
J.Murphy,1,10050,24,16
Danjuma,1,10050,24,16
Donley,1,10050,24,16
Fernandez,1,10050,24,16
Foderingham,1,10050,24,16
Doak,1,10050,24,16
Diop,1,10050,24,16
Diego Carlos,1,10050,24,16
Dennis,1,10050,24,16
Fraser,1,10050,24,16
Stansfield,1,10050,24,16
Deivid,1,10050,24,16
G.Scarpa,1,10050,24,16
Robertson,1,10050,24,16
Roberts,1,10050,24,16
Gomez,1,10050,24,16
Ings,1,10050,24,16
Rak-Sakyi,1,10050,24,16
Potts,1,10050,24,16
Plange,1,10050,24,16
Hause,1,10050,24,16
Cairney,1,10050,24,16
Panzo,1,10050,24,16
Buonanotte,1,10050,24,16
P.Fornals,1,10050,24,16
Hinshelwood,1,10050,24,16
Travers,1,10050,24,16
Brooks,1,10050,24,16
Origi,1,10050,24,16
Dorrington,1,10050,24,16
Fábio Silva,1,10050,24,16
