Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Wilson,NEW,6.5,FWD,13.30%,6.5,67,787,7,3,3,11,0,0,0,1,0,0,13,236,284.0,103.4,319,70.4,6.5,2,1.0,10.3,7.4,1541034,1319511,0,0,9,4,6.78,4.5,1.04,5.85,0.33,0.77,0.51,0.12,0.89,0.63,0.66,0.04,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Hendrick,NEW,4.8,MID,2.60%,1.8,31,760,1,1,2,10,0,0,0,0,0,0,3,95,113.2,23.6,46,18.0,1.8,1,0.4,6.5,3.4,463955,396818,-2,2,9,1,0.36,0.36,0.79,2.16,1.07,0.04,0.04,0.09,0.13,0.13,0.25,0.13,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Lascelles,NEW,4.4,DEF,1.60%,1.0,14,672,0,0,1,13,0,0,0,1,0,0,0,102,126.2,2.2,26,15.5,1.0,0,0.2,3.2,1.8,74279,209703,-1,1,8,0,0.12,0.12,0.0,0.48,0.48,0.02,0.02,0.0,0.02,0.02,0.06,0.06,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Saint-Maximin,NEW,5.3,MID,5.30%,1.8,28,582,1,1,3,11,0,0,0,0,0,0,2,86,120.6,99.5,79,30.0,1.8,0,0.3,5.3,3.5,302530,1376119,-2,2,8,1,0.84,0.84,1.3,2.94,0.89,0.13,0.13,0.2,0.32,0.32,0.45,0.13,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Shelvey,NEW,5.3,MID,0.10%,0.8,12,521,0,0,2,8,0,0,0,2,0,0,0,66,84.6,114.2,87,28.6,0.8,0,0.2,2.3,2.0,6812,22484,-2,2,6,0,0.54,0.54,0.55,1.45,1.05,0.09,0.09,0.09,0.19,0.19,0.25,0.18,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Hayden,NEW,4.8,MID,0.10%,0.5,10,505,0,0,1,9,0,0,0,3,0,0,0,50,56.6,40.3,23,12.0,0.5,0,0.1,2.1,1.4,2800,6608,-2,2,7,0,0.03,0.03,0.08,1.34,1.25,0.01,0.01,0.01,0.02,0.02,0.24,0.22,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Almirón,NEW,5.7,MID,0.40%,2.2,18,482,0,1,2,7,0,0,0,1,0,0,0,69,93.6,108.0,77,27.9,2.2,0,0.4,3.2,2.0,18966,64533,-3,3,9,0,0.3,0.3,0.73,1.54,0.73,0.06,0.06,0.14,0.19,0.19,0.29,0.14,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Manquillo,NEW,4.4,DEF,0.30%,1.8,16,459,0,0,2,7,0,0,0,1,0,0,0,76,57.6,56.0,14,12.8,1.8,0,0.4,3.6,2.7,14004,24835,-1,1,6,0,0.02,0.02,0.15,0.47,0.29,0.0,0.0,0.03,0.03,0.03,0.09,0.06,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Schär,NEW,4.9,DEF,0.10%,1.2,8,411,0,0,0,8,0,0,0,0,0,0,0,46,60.4,2.6,3,6.6,1.2,0,0.2,1.6,1.1,3443,2973,-1,1,7,0,0.02,0.02,0.0,0.24,0.21,0.01,0.01,0.0,0.01,0.01,0.05,0.05,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Murphy,NEW,4.9,MID,0.10%,1.0,14,364,1,0,0,5,0,0,0,2,0,0,2,43,77.0,31.2,47,15.4,1.0,1,0.2,2.9,2.8,5129,4539,-1,1,5,1,0.23,0.23,0.08,0.13,0.06,0.06,0.06,0.02,0.08,0.08,0.03,0.01,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Fraser,NEW,5.6,MID,0.20%,1.0,13,185,0,2,1,5,0,0,0,0,0,0,0,34,10.2,8.8,11,3.0,1.0,0,0.2,2.3,2.6,13266,71417,-4,4,5,0,0.03,0.03,0.0,0.08,0.05,0.01,0.01,0.0,0.01,0.01,0.04,0.03,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Clark,NEW,4.5,DEF,0.00%,1.8,7,180,0,0,1,2,0,0,0,0,0,0,0,34,29.6,1.2,0,3.1,1.8,0,0.4,1.6,3.5,1563,3627,0,0,2,0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.07,0.07,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Krafth,NEW,4.3,DEF,0.10%,0.0,4,180,0,1,0,5,0,0,0,1,0,0,0,30,40.2,26.9,2,6.9,0.0,0,0.0,0.9,2.0,1657,4735,-2,2,2,0,0.0,0.0,0.08,1.03,0.95,0.0,0.0,0.04,0.04,0.04,0.52,0.47,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Carroll,NEW,5.2,FWD,0.30%,0.8,11,178,0,1,1,4,0,0,0,0,0,0,0,26,18.8,16.9,90,12.5,0.8,0,0.2,2.1,1.6,44618,64017,-3,3,7,0,0.31,0.31,0.02,0.43,0.14,0.15,0.15,0.01,0.17,0.17,0.22,0.07,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Ritchie,NEW,4.9,MID,0.00%,0.2,3,90,0,0,0,1,0,0,0,0,0,0,0,16,18.2,42.0,25,8.5,0.2,0,0.0,0.6,1.5,1430,6912,-1,1,2,0,0.08,0.08,0.29,0.33,0.05,0.08,0.08,0.28,0.35,0.35,0.32,0.05,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Lucas Moura,TOT,6.8,MID,1.30%,0.8,19,369,1,0,1,5,0,0,0,0,0,0,1,40,52.2,42.9,121,21.5,0.8,0,0.1,2.8,2.1,73802,163138,-2,2,9,1,0.85,0.85,0.15,1.84,0.87,0.21,0.21,0.04,0.24,0.24,0.45,0.21,1,10,6,3,1,21,9,21,17.0,15.47,11.57,9.29,6.18,11.26,14.56,46,53,16.86
Carlos Vinicius,TOT,7.0,FWD,0.00%,0.2,1,12,0,0,0,0,0,0,0,0,0,0,0,2,2.0,10.3,21,3.3,0.2,0,0.0,0.1,1.0,4352,3532,0,0,1,0,0.12,0.12,0.02,0.14,0.0,1.08,1.08,0.16,1.24,1.24,1.24,0.0,1,10,6,3,1,21,9,21,17.0,15.47,11.57,9.29,6.18,11.26,14.56,46,53,16.86
Lloris,TOT,5.5,GKP,5.50%,7.0,47,900,0,0,4,9,0,0,0,0,0,25,8,190,178.0,0.0,0,17.9,7.0,0,1.3,8.5,4.7,245156,256479,0,0,10,0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1,10,6,3,1,21,9,21,17.0,15.47,11.57,9.29,6.18,11.26,14.56,46,53,16.86
Højbjerg,TOT,4.9,MID,0.90%,2.8,26,900,0,1,4,9,0,0,0,1,0,0,0,144,175.8,90.8,17,28.5,2.8,0,0.6,5.3,2.6,59744,78953,-1,1,10,0,0.03,0.03,0.73,5.15,4.79,0.0,0.0,0.07,0.08,0.08,0.52,0.48,1,10,6,3,1,21,9,21,17.0,15.47,11.57,9.29,6.18,11.26,14.56,46,53,16.86
