Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Trézéguet,21,8,ars,AVL,5.3,MID,0.9,2.5,3.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,108.2,96.2,186.0,38.9,2.5,0.0,0.5,4.0,3.0,2242.0,6444.0,-2.0,2.0,7,0.0,0.10000000000000009,0.10000000000000009,0.0,0.2400000000000002,0.13,0.13,0.13,0.25,0.37,0.37,0.41,0.16,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Mings,21,8,ars,AVL,5.2,DEF,11.2,4.8,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,208.4,25.8,100.0,33.6,4.8,0.0,0.9,8.1,6.0,77180.0,23549.0,2.0,-2.0,7,0.0,0.0,0.0,0.0,0.25,0.25,0.13,0.13,0.01,0.14,0.14,0.2,0.2,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Targett,21,8,ars,AVL,4.5,DEF,1.9,4.5,11.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,77.2,89.6,42.0,21.0,4.5,1.0,1.0,6.4,4.1,17961.0,9180.0,0.0,0.0,7,0.0,0.0,0.0,0.03999999999999998,0.17999999999999994,0.18000000000000016,0.03,0.03,0.03,0.05,0.05,0.22,0.2,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Grealish,21,8,ars,AVL,7.4,MID,33.6,6.2,6.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,295.0,249.6,440.0,98.3,6.2,0.0,0.8,8.1,8.6,286327.0,54756.0,4.0,-4.0,7,0.0,0.4299999999999997,0.4299999999999997,0.3700000000000001,0.96,0.19000000000000017,0.43,0.43,0.46,0.9,0.9,0.91,0.26,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
McGinn,21,8,ars,AVL,5.5,MID,2.3,3.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,160.4,192.8,82.0,43.5,3.0,0.0,0.5,6.2,4.9,9358.0,28465.0,0.0,0.0,7,0.0,0.0,0.0,0.25,0.45999999999999996,0.21999999999999997,0.03,0.03,0.24,0.27,0.27,0.49,0.24,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Watkins,21,8,ars,AVL,6.0,FWD,5.9,6.0,13.0,90.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,263.2,120.2,332.0,71.5,6.0,1.0,1.0,7.8,6.7,110428.0,33991.0,0.0,0.0,7,2.0,1.0699999999999998,1.0699999999999998,0.0,1.0700000000000003,0.0,0.69,0.58,0.08,0.78,0.67,0.76,0.25,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Cash,21,8,ars,AVL,5.0,DEF,0.7,3.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,135.6,64.4,20.0,22.0,3.0,0.0,0.6,4.8,3.4,1847.0,4197.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.7200000000000001,0.7099999999999999,0.01,0.01,0.03,0.04,0.04,0.24,0.21,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Barkley,21,8,ars,AVL,6.0,MID,3.9,5.5,7.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,148.8,223.9,205.0,57.8,5.5,0.0,0.9,5.2,4.4,24941.0,55076.0,0.0,0.0,7,0.0,0.3400000000000001,0.3400000000000001,1.06,1.4500000000000002,0.08999999999999997,0.28,0.28,0.35,0.63,0.63,0.7,0.14,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Hourihane,21,8,ars,AVL,6.0,MID,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,77.7,23.0,16.3,0.0,0.0,0.0,2.8,8.5,95.0,1596.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.56,0.82,0.82,0.33,0.03,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Traoré,21,8,ars,AVL,5.9,MID,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.8,55.0,6.3,0.8,0.0,0.1,0.8,1.0,24.0,648.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.23,0.48,0.34,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Davis,21,8,ars,AVL,4.3,FWD,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,12.9,6.0,2.3,0.0,0.0,0.0,0.2,1.0,20364.0,44380.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.54,0.54,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Nakamba,21,8,ars,AVL,4.4,MID,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.6,7.0,1.7,0.0,0.0,0.0,0.2,0.5,568.0,1697.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.76,0.51,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
El Ghazi,21,8,ars,AVL,5.8,MID,0.1,0.2,,,,,,,,,,,,,,,1.2,0.3,0.0,0.2,0.2,,0.0,0.2,1.0,,,-2.0,2.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,,,,,,,,,,,,
Martínez,21,8,ars,AVL,4.8,GKP,26.7,4.5,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,198.6,0.0,0.0,19.8,4.5,0.0,0.9,8.3,5.7,55529.0,55825.0,3.0,-3.0,7,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.21,0.21,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Konsa,21,8,ars,AVL,4.7,DEF,7.6,3.2,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,137.4,1.5,79.0,21.8,3.2,0.0,0.7,7.4,5.0,14254.0,40849.0,2.0,-2.0,7,0.0,0.02999999999999997,0.02999999999999997,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.08,0.08,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
El Mohamady,21,8,ars,AVL,4.4,DEF,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,15.9,4.0,2.8,0.2,0.0,0.0,0.5,1.0,256.0,1084.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.18,0.18,6,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.9800000000000004,1.9800000000000004,1.3900000000000006,1.3899999999999997,0.6000000000000001,0.5999999999999996,0.40000000000000036,16.0,6.0,1.8100000000000005
Alisson,21,8,mci,LIV,5.9,GKP,7.3,1.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,120.0,0.0,0.0,12.0,1.5,0.0,0.3,3.9,3.8,8303.0,16054.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Fabinho,21,8,mci,LIV,5.4,MID,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,33.5,9.0,13.4,0.8,0.0,0.1,2.6,2.3,124.0,12926.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.4,0.38,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Adrián,21,8,mci,LIV,4.4,GKP,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,4.2,0.5,0.0,0.1,0.5,1.0,994.0,3997.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Robertson,21,8,mci,LIV,7.1,DEF,17.6,3.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,169.6,184.9,128.0,48.4,3.0,0.0,0.4,4.4,3.9,28931.0,114101.0,1.0,-1.0,8,0.0,0.0,0.0,0.030000000000000027,0.10999999999999988,0.07000000000000006,0.12,0.12,0.17,0.28,0.28,0.47,0.26,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Salah,21,8,mci,LIV,12.4,MID,47.1,6.5,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,349.8,282.7,551.0,118.3,6.5,0.0,0.5,5.4,8.4,54265.0,69545.0,4.0,-4.0,8,0.0,0.8000000000000007,0.03000000000000025,0.09000000000000008,0.1299999999999999,0.0,0.74,0.36,0.25,1.0,0.62,0.86,0.34,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Alexander-Arnold,21,8,mci,LIV,7.4,DEF,27.6,1.8,2.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,133.2,225.3,93.0,45.1,1.8,0.0,0.2,2.8,2.6,10455.0,285511.0,-1.0,1.0,8,0.0,0.12999999999999995,0.12999999999999995,0.0,0.07000000000000028,0.0,0.07,0.07,0.21,0.28,0.28,0.63,0.56,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Wijnaldum,21,8,mci,LIV,5.3,MID,1.2,1.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,74.4,75.4,82.0,23.2,1.8,0.0,0.3,3.0,2.0,1788.0,6224.0,-2.0,2.0,8,0.0,0.0,0.0,0.0,0.06999999999999984,0.07000000000000006,0.19,0.19,0.1,0.29,0.29,0.47,0.26,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Mané,21,8,mci,LIV,12.0,MID,9.3,5.2,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.2,179.1,339.0,74.9,5.2,0.0,0.4,3.8,6.6,21265.0,51612.0,0.0,0.0,7,0.0,0.0,0.0,0.10000000000000009,0.11000000000000032,0.07000000000000006,0.58,0.58,0.19,0.77,0.77,0.88,0.2,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Firmino,21,8,mci,LIV,9.2,FWD,2.3,3.5,1.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,129.2,265.0,50.1,3.5,0.0,0.4,2.9,3.4,2687.0,19196.0,-3.0,3.0,8,0.0,0.050000000000000044,0.050000000000000044,0.0,0.1200000000000001,0.08000000000000007,0.26,0.26,0.15,0.41,0.41,0.75,0.41,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Gomez,21,8,mci,LIV,5.4,DEF,2.8,1.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.8,18.1,0.0,12.5,1.8,0.0,0.3,1.9,1.4,7126.0,14700.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.32,0.31,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Henderson,21,8,mci,LIV,5.4,MID,1.2,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,75.4,82.5,50.0,20.9,2.0,0.0,0.4,2.0,1.8,3382.0,5083.0,-1.0,1.0,6,0.0,0.030000000000000027,0.030000000000000027,0.0,0.10999999999999988,0.08000000000000007,0.1,0.1,0.08,0.18,0.18,0.7,0.62,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
van Dijk,21,8,mci,LIV,6.3,DEF,8.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,4.8,66.0,15.3,0.2,0.0,0.0,2.4,3.0,286.0,62973.0,-2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.13,0.34,0.31,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Jota,21,8,mci,LIV,6.5,MID,8.5,5.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.4,41.7,179.0,33.8,5.0,0.0,0.8,4.3,4.7,390269.0,21466.0,0.0,0.0,6,0.0,0.18000000000000016,0.18000000000000016,0.0,0.10999999999999988,0.0,0.47,0.47,0.07,0.53,0.53,0.78,0.26,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Keita,21,8,mci,LIV,5.2,MID,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,25.8,92.0,13.6,0.0,0.0,0.0,1.3,1.8,273.0,1497.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.02,0.13,0.13,0.73,0.6,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Matip,21,8,mci,LIV,5.4,DEF,0.3,0.5,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,24.0,1.4,17.0,4.2,0.5,0.0,0.1,0.6,1.0,1055.0,856.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.46,0.46,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Jones,21,8,mci,LIV,4.4,MID,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,26.0,11.0,5.2,0.5,0.0,0.1,0.9,1.3,3399.0,3315.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.04,0.21,0.17,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Milner,21,8,mci,LIV,5.3,MID,0.1,0.8,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.4,23.1,6.0,5.2,0.8,0.0,0.2,1.1,1.0,143.0,452.0,-2.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.62,0.62,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Phillips,21,8,mci,LIV,4.0,DEF,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,11.7,0.0,3.4,0.7,0.0,0.2,0.5,2.0,20351.0,4157.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.07,0.05,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Minamino,21,8,mci,LIV,6.1,MID,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.6,30.0,3.8,0.2,0.0,0.0,0.7,1.0,144.0,715.0,-4.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.13,0.17,0.04,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Shaqiri,21,8,mci,LIV,6.4,MID,0.1,1.2,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.4,16.6,2.0,4.1,1.2,0.0,0.2,0.8,2.5,247.0,241.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.76,0.85,0.09,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Thiago,21,8,mci,LIV,5.9,MID,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,44.6,12.0,7.7,0.5,0.0,0.1,0.5,1.5,1572.0,19341.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.13,0.19,0.19,0.67,0.6,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7399999999999984,0.39000000000000057,1.5699999999999985,0.8099999999999996,-0.41999999999999993,1.3499999999999996,-1.8599999999999994,7.0,4.0,0.9300000000000015
Jorginho,21,8,SHU,CHE,5.2,MID,11.5,2.5,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.2,65.0,77.0,31.8,2.5,0.0,0.5,7.1,5.3,30394.0,158477.0,2.0,-2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.01,0.03,0.64,0.04,0.27,0.27,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Thiago Silva,21,8,SHU,CHE,5.5,DEF,3.2,5.2,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,159.6,18.0,52.0,23.0,5.2,0.0,0.9,5.1,5.6,37789.0,7342.0,0.0,0.0,5,1.0,0.54,0.54,0.0,0.22999999999999998,0.22999999999999998,0.12,0.12,0.01,0.14,0.14,0.32,0.32,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Kanté,21,8,SHU,CHE,4.9,MID,3.3,3.2,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,128.4,58.5,19.0,20.7,3.2,0.0,0.7,4.3,2.6,10009.0,12767.0,-1.0,1.0,8,0.0,0.0,0.0,0.26,0.8500000000000001,0.5999999999999999,0.01,0.01,0.04,0.05,0.05,0.34,0.3,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Werner,21,8,SHU,CHE,9.4,FWD,23.9,8.0,7.0,86.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,192.2,97.3,327.0,61.7,8.0,0.0,0.9,4.6,5.4,238470.0,41899.0,-1.0,1.0,8,1.0,0.75,0.75,0.0,0.69,0.0,0.44,0.44,0.08,0.52,0.52,0.56,0.12,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Zouma,21,8,SHU,CHE,5.3,DEF,15.8,6.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,231.8,15.7,95.0,34.3,6.5,0.0,1.2,9.1,6.9,354077.0,27594.0,3.0,-3.0,7,0.0,0.0,0.0,0.0,0.22999999999999998,0.22999999999999998,0.08,0.08,0.0,0.08,0.08,0.11,0.11,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
Havertz,21,8,SHU,CHE,8.3,MID,4.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,126.4,84.0,32.0,3.0,0.0,0.4,3.1,3.7,4739.0,234206.0,-2.0,2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.09,0.2,0.2,0.48,0.31,5,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.8499999999999996,2.8600000000000003,0.2999999999999998,0.6999999999999993,2.16,0.16999999999999993,1.129999999999999,14.0,4.0,2.7200000000000006
