Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Masuaku,21,9,shu,WHU,4.5,DEF,2.0,4.7,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,128.2,139.4,58.0,32.6,4.7,0.0,1.0,7.8,4.4,25896.0,9070.0,0.0,0.0,8,0.0,0.0,0.0,0.6400000000000001,0.9500000000000002,0.30999999999999983,0.05,0.05,0.29,0.35,0.35,0.49,0.21,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Balbuena,21,9,shu,WHU,4.4,DEF,1.5,4.3,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,146.2,5.7,34.0,18.6,4.3,0.0,1.0,7.5,4.7,19840.0,7300.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.8899999999999999,0.8899999999999999,0.03,0.03,0.0,0.03,0.03,0.17,0.17,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Antonio,21,9,shu,WHU,6.2,FWD,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,73.8,314.0,52.1,0.0,0.0,0.0,4.4,4.5,3308.0,24451.0,-3.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.06,0.61,0.61,0.67,0.11,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Haller,21,9,shu,WHU,6.1,FWD,0.3,4.3,9.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,95.0,58.2,152.0,30.5,4.3,0.0,0.7,3.6,2.8,2819.0,4163.0,-4.0,4.0,8,1.0,0.96,0.96,0.66,1.64,0.06000000000000001,0.42,0.42,0.24,0.66,0.66,0.57,0.04,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Fredericks,21,9,shu,WHU,4.3,DEF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,109.8,6.0,17.7,0.0,0.0,0.0,0.9,1.3,420.0,1481.0,-2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.21,0.05,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Diop,21,9,shu,WHU,4.4,DEF,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,1.6,0.0,4.7,0.0,0.0,0.0,0.5,0.7,612.0,3106.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Yarmolenko,21,9,shu,WHU,5.6,MID,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,18.5,29.0,5.1,0.3,0.0,0.1,0.7,0.8,72.0,861.0,-4.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.03,0.14,0.14,0.17,0.05,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Noble,21,9,shu,WHU,4.7,MID,0.5,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.1,0.0,2.0,0.3,0.0,0.1,1.1,1.2,247.0,5689.0,-3.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.29,0.29,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Lanzini,21,9,shu,WHU,6.4,MID,0.1,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.4,12.6,9.0,6.7,1.0,0.0,0.2,1.2,2.0,712.0,1077.0,-1.0,1.0,4,0.0,0.0,0.0,0.0,0.12,0.12,0.02,0.02,0.08,0.1,0.1,0.24,0.24,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Johnson,21,9,shu,WHU,3.9,DEF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.3,0.0,0.5,0.0,0.0,0.0,0.3,1.0,6906.0,8256.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Benrahma,21,9,shu,WHU,6.0,MID,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,11.5,52.0,8.3,1.7,0.0,0.3,0.8,2.5,4002.0,3455.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,1.78,2.61,2.61,2.74,0.13,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Snodgrass,21,9,shu,WHU,5.7,MID,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,1.0,130.0,291.0,-3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.119999999999999,2.119999999999999,0.6899999999999995,0.6899999999999995,1.42,-0.35999999999999943,0.22000000000000064,10.0,7.0,2.4300000000000015
Guaita,21,9,bur,CRY,5.0,GKP,3.9,2.3,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,183.0,0.0,0.0,18.3,2.3,0.0,0.5,4.8,2.7,8227.0,16042.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.029999999999999916,0.029999999999999916,0.0,0.0,0.0,0.0,0.0,0.09,0.09,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Kouyaté,21,9,bur,CRY,5.0,MID,0.6,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,180.8,33.0,87.0,30.2,2.0,0.0,0.4,5.2,2.9,2877.0,5290.0,0.0,0.0,9,0.0,0.09000000000000008,0.09000000000000008,0.63,0.0,0.0,0.08,0.08,0.07,0.15,0.15,0.17,0.16,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Townsend,21,9,bur,CRY,5.9,MID,2.3,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,201.2,250.4,101.0,55.3,2.0,0.0,0.3,5.8,3.8,8783.0,23770.0,-1.0,1.0,9,0.0,0.06000000000000005,0.06000000000000005,0.18000000000000016,0.16999999999999993,0.030000000000000027,0.08,0.08,0.21,0.29,0.29,0.35,0.16,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Zaha,21,9,bur,CRY,7.4,MID,27.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6,162.8,346.0,75.3,2.0,0.0,0.3,7.3,6.8,178440.0,265432.0,4.0,-4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.34,0.27,0.8,0.61,0.66,0.1,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
McArthur,21,9,bur,CRY,5.3,MID,0.1,1.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,95.8,72.8,26.0,19.5,1.3,0.0,0.2,2.5,1.9,153.0,597.0,-2.0,2.0,7,0.0,0.05000000000000002,0.05000000000000002,0.04999999999999993,0.11999999999999988,0.020000000000000018,0.02,0.02,0.09,0.11,0.11,0.18,0.08,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Mitchell,21,9,bur,CRY,4.1,DEF,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,12.8,19.0,12.2,0.0,0.0,0.0,3.7,2.5,29473.0,135989.0,1.0,-1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.24,0.22,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Ayew,21,9,bur,CRY,5.7,FWD,1.9,3.7,2.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,71.0,22.6,130.0,22.4,3.7,0.0,0.6,3.9,3.1,12006.0,9136.0,-3.0,3.0,7,0.0,0.050000000000000044,0.050000000000000044,0.0,0.08000000000000007,0.020000000000000018,0.15,0.15,0.01,0.16,0.16,0.23,0.09,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Ward,21,9,bur,CRY,4.4,DEF,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,15.7,4.0,8.7,0.0,0.0,0.0,2.0,1.8,492.0,7850.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Dann,21,9,bur,CRY,4.4,DEF,0.9,3.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,118.6,12.4,63.0,19.4,3.7,0.0,0.8,4.5,4.0,17258.0,4703.0,-1.0,1.0,5,0.0,0.0,0.0,0.02,0.12999999999999995,0.10999999999999999,0.09,0.09,0.0,0.09,0.09,0.08,0.08,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Riedewald,21,9,bur,CRY,4.4,MID,1.9,2.0,2.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,106.2,63.4,37.0,20.8,2.0,0.0,0.5,4.3,2.7,43373.0,17120.0,-1.0,1.0,7,0.0,0.03999999999999998,0.03999999999999998,0.08000000000000002,0.08000000000000007,0.04999999999999993,0.08,0.08,0.05,0.13,0.13,0.23,0.13,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Schlupp,21,9,bur,CRY,5.4,MID,0.1,1.3,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.6,64.1,63.0,20.6,1.3,0.0,0.2,3.5,2.7,328.0,625.0,-1.0,1.0,7,0.0,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.04,0.04,0.19,0.23,0.23,0.47,0.36,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Eze,21,9,bur,CRY,5.8,MID,0.5,5.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,110.8,84.4,93.0,28.9,5.3,0.0,0.9,4.0,2.9,13039.0,7116.0,-2.0,2.0,8,0.0,0.0,0.0,0.020000000000000018,0.13000000000000012,0.10999999999999999,0.21,0.21,0.07,0.29,0.29,0.31,0.09,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Batshuayi,21,9,bur,CRY,5.8,FWD,0.8,1.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,42.2,36.2,133.0,21.0,1.3,0.0,0.2,2.8,2.7,2526.0,7449.0,-2.0,2.0,6,0.0,0.25000000000000006,0.25000000000000006,0.06999999999999995,0.3699999999999999,0.050000000000000044,0.17,0.17,0.2,0.37,0.37,0.41,0.22,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Clyne,21,9,bur,CRY,4.5,DEF,0.3,1.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.8,21.4,27.0,9.5,1.7,0.0,0.4,2.4,2.8,7311.0,2639.0,0.0,0.0,4,0.0,0.020000000000000004,0.020000000000000004,0.0,0.14,0.12,0.01,0.01,0.01,0.02,0.02,0.19,0.18,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
McCarthy,21,9,bur,CRY,4.5,MID,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,25.0,8.0,8.5,0.3,0.0,0.1,2.0,1.8,1502.0,7176.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.23,0.23,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
van Aanholt,21,9,bur,CRY,5.4,DEF,0.8,2.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,33.2,75.0,15.4,2.3,0.0,0.4,1.5,2.0,28429.0,6514.0,-1.0,1.0,4,0.0,0.07999999999999996,0.07999999999999996,0.0,0.15000000000000002,0.09,0.22,0.22,0.06,0.27,0.27,0.32,0.07,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Sakho,21,9,bur,CRY,4.5,DEF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,1.6,6.0,4.5,0.0,0.0,0.0,0.9,1.0,850.0,1751.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.17,0.17,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Milivojevic,21,9,bur,CRY,5.6,MID,0.2,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,49.5,2.0,8.1,-0.3,0.0,-0.1,0.9,0.8,30.0,2305.0,-4.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.07,0.12,0.12,0.29,0.29,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Cahill,21,9,bur,CRY,4.5,DEF,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,2.0,1520.0,545.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Benteke,21,9,bur,CRY,5.5,FWD,0.2,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.2,1.0,55.0,6.0,1.0,0.0,0.2,0.9,1.0,705.0,937.0,0.0,0.0,5,0.0,0.61,0.61,0.0,0.02,0.02,2.21,2.21,0.0,2.21,2.21,0.08,0.08,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.290000000000001,1.2799999999999994,1.75,1.75,-0.47,-0.08000000000000185,0.5,7.0,7.0,1.0
Schmeichel,21,9,liv,LEI,5.5,GKP,11.7,5.8,4.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,252.0,0.0,0.0,25.2,5.8,0.0,1.1,6.9,4.2,24226.0,36139.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.16,0.16,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Justin,21,9,liv,LEI,4.8,DEF,22.5,3.5,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,146.0,69.0,44.0,26.0,3.5,0.0,0.7,7.1,3.8,100456.0,48404.0,3.0,-3.0,9,0.0,0.03,0.03,0.0,0.07000000000000006,0.039999999999999813,0.02,0.02,0.03,0.06,0.06,0.22,0.18,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Tielemans,21,9,liv,LEI,6.4,MID,2.7,5.5,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,223.0,95.6,101.0,41.9,5.5,0.0,0.9,5.6,4.0,52190.0,16391.0,-1.0,1.0,9,0.0,0.020000000000000018,0.020000000000000018,0.0,0.07000000000000028,0.06000000000000005,0.26,0.09,0.01,0.27,0.11,0.35,0.27,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Mendy,21,9,liv,LEI,4.5,MID,3.1,2.2,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,95.2,57.0,8.0,16.0,2.2,0.0,0.5,4.9,2.4,21193.0,20228.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.1299999999999999,0.14000000000000012,0.0,0.0,0.01,0.01,0.01,0.13,0.12,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Barnes,21,9,liv,LEI,6.9,MID,3.8,3.5,2.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.8,69.5,332.0,54.4,3.5,0.0,0.5,5.2,4.0,21362.0,46161.0,-1.0,1.0,9,0.0,0.96,0.96,0.04000000000000001,0.45999999999999996,0.0,0.39,0.39,0.02,0.41,0.41,0.34,0.02,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Vardy,21,9,liv,LEI,10.2,FWD,25.0,6.8,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,326.6,71.7,342.0,74.2,6.8,0.0,0.7,6.0,7.6,342595.0,48158.0,2.0,-2.0,8,0.0,0.7799999999999994,0.7800000000000002,0.43000000000000005,0.54,0.12000000000000005,1.11,0.48,0.15,1.26,0.63,0.6,0.07,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Castagne,21,9,liv,LEI,5.7,DEF,8.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,78.1,86.0,31.0,1.5,0.0,0.3,6.1,5.8,29953.0,90223.0,2.0,-2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.12,0.23,0.23,0.31,0.2,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Evans,21,9,liv,LEI,5.5,DEF,0.3,2.2,-1.0,90.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80.8,6.0,6.0,9.3,2.2,0.0,0.4,2.2,2.0,6748.0,1365.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.02,0.0,0.02,0.02,0.05,0.05,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Praet,21,9,liv,LEI,5.5,MID,0.4,2.5,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,109.2,93.1,80.0,28.0,2.5,0.0,0.5,5.3,3.6,3569.0,3145.0,0.0,0.0,8,0.0,0.0,0.0,0.07000000000000006,0.19999999999999996,0.11999999999999988,0.05,0.05,0.13,0.18,0.18,0.26,0.2,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Fofana,21,9,liv,LEI,5.0,DEF,0.3,3.8,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,98.4,15.7,6.0,11.9,3.8,0.0,0.8,3.4,3.4,13938.0,2750.0,0.0,0.0,5,0.0,0.05,0.05,0.0,0.53,0.53,0.01,0.01,0.01,0.02,0.02,0.2,0.19,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Söyüncü,21,9,liv,LEI,5.3,DEF,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,24.6,44.0,15.2,0.0,0.0,0.0,1.5,2.0,128.0,24615.0,-2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.05,0.05,0.12,0.12,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Maddison,21,9,liv,LEI,7.0,MID,2.3,2.8,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,78.6,143.5,89.0,30.9,2.8,0.0,0.4,3.4,3.0,22116.0,16898.0,0.0,0.0,8,0.0,0.07,0.07,0.14,0.22999999999999998,0.09999999999999998,0.1,0.1,0.11,0.21,0.21,0.33,0.24,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
Fuchs,21,9,liv,LEI,4.5,DEF,0.3,4.0,1.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,78.6,5.9,9.0,9.3,4.0,0.0,0.9,3.8,3.4,8512.0,1662.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.29,0.28,4,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.9799999999999986,1.9799999999999995,3.7699999999999996,3.7699999999999996,-1.79,0.4400000000000013,-0.7899999999999991,8.0,9.0,0.45000000000000107
