Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Henderson,LIV,5.4,MID,1.0%,1.3,56.0,1704.0,1.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.0,358.0,262.3,108.0,72.9,1.3,0.0,0.2,10.4,2.7,141863.0,277656.0,-1.0,1.0,21,1.0,1.14,1.14,1.48,11.49,10.46,0.06,0.06,0.08,0.14,0.14,0.6,0.55,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Jones,LIV,4.4,MID,0.8%,2.7,41.0,1020.0,1.0,1.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0,195.6,197.1,283.0,67.7,2.7,0.0,0.6,9.3,2.2,215656.0,202242.0,-1.0,1.0,19,1.0,1.73,1.73,1.04,6.67,4.62,0.15,0.15,0.09,0.24,0.24,0.59,0.41,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Matip,LIV,5.4,DEF,0.4%,0.0,42.0,690.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,194.0,179.0,42.4,84.0,30.6,0.0,1.0,0.0,7.8,4.2,269417.0,296168.0,-1.0,1.0,10,1.0,0.78,0.78,1.18,4.38,4.38,0.1,0.1,0.15,0.25,0.25,0.56,0.56,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Phillips,LIV,4.0,DEF,0.7%,1.7,21.0,645.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,114.0,129.0,18.9,32.0,18.0,1.7,0.0,0.4,5.2,2.6,167814.0,125622.0,0.0,0.0,8,0.0,0.12,0.12,0.03,1.8,1.78,0.02,0.02,0.0,0.02,0.02,0.25,0.25,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Milner,LIV,5.3,MID,0.1%,0.9,32.0,631.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,152.0,141.6,174.3,65.0,38.1,0.9,1.0,0.2,6.0,1.9,17041.0,27719.0,-2.0,2.0,17,0.0,0.1,0.1,0.6,4.37,3.81,0.01,0.01,0.09,0.1,0.1,0.63,0.55,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Gomez,LIV,5.2,DEF,1.1%,0.0,10.0,589.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,106.8,18.1,0.0,12.5,0.0,0.0,0.0,1.9,1.4,109475.0,377078.0,-3.0,3.0,7,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.32,0.31,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Jota,LIV,6.6,MID,2.3%,0.0,47.0,499.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,138.0,198.0,95.3,266.0,56.0,0.0,0.0,0.0,7.1,5.2,2493464.0,2638086.0,1.0,-1.0,9,5.0,2.63,2.63,1.44,5.12,1.65,0.48,0.48,0.26,0.74,0.74,0.93,0.3,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Shaqiri,LIV,6.4,MID,0.1%,1.7,22.0,426.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,99.0,75.8,192.8,77.0,34.6,1.7,0.0,0.3,3.4,2.0,6559.0,8784.0,-1.0,1.0,11,0.0,0.31,0.31,1.77,3.79,1.81,0.07,0.07,0.38,0.45,0.45,0.82,0.39,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Keita,LIV,5.2,MID,0.2%,0.1,13.0,404.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,44.8,55.3,111.0,21.1,0.1,0.0,0.0,2.5,1.6,16802.0,80985.0,-3.0,3.0,8,0.0,0.35,0.35,0.68,3.15,2.14,0.08,0.08,0.15,0.22,0.22,0.68,0.47,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
van Dijk,LIV,6.3,DEF,6.4%,0.0,15.0,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,0.0,0.0,0.0,2.4,3.0,383850.0,1988171.0,-2.0,2.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Kabak,LIV,5.0,DEF,0.4%,1.0,6.0,270.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,41.4,3.0,0.0,4.4,1.0,0.0,0.2,1.2,2.0,40620.0,12320.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.09,0.09,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Kelleher,LIV,4.5,GKP,0.1%,0.4,10.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,57.8,0.0,0.0,5.8,0.4,1.0,0.1,2.2,5.0,32192.0,29759.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.22,0.22,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
Origi,LIV,5.1,FWD,0.6%,0.6,10.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.8,33.2,60.0,11.1,0.6,0.0,0.1,2.0,1.1,36089.0,91502.0,-4.0,4.0,9,0.0,1.08,1.08,0.14,1.5,0.78,0.55,0.55,0.07,0.62,0.62,0.77,0.4,6,26,12,7,7.0,47.0,34,43,48.96,44.39,33.34,27.25,17.14,9.1,20.64,316.0,76.0,46.63
