Player,Count,Entries Number,Season,Gameweek
Cresswell,9,10050,23,26
Smith,9,10050,23,26
Jiménez,9,10050,23,26
Reed,8,10050,23,26
Isak,8,10050,23,26
Wood,8,10050,23,26
Worrall,8,10050,23,26
Young,8,10050,23,26
Moore,8,10050,23,26
Begović,8,10050,23,26
Faes,7,10050,23,26
Aguerd,6,10050,23,26
Kehrer,6,10050,23,26
Matheus,6,10050,23,26
Son,6,10050,23,26
Areola,6,10050,23,26
Arter,6,10050,23,26
Moutinho,6,10050,23,26
Caballero,6,10050,23,26
Firmino,5,10050,23,26
Antonio,5,10050,23,26
Elliott,5,10050,23,26
Malacia,5,10050,23,26
Adrián,5,10050,23,26
Webster,5,10050,23,26
Diogo Jota,5,10050,23,26
Walker-Peters,5,10050,23,26
Saint-Maximin,4,10050,23,26
Kristiansen,4,10050,23,26
Klaesson,4,10050,23,26
Konaté,4,10050,23,26
Palhinha,4,10050,23,26
Aaronson,4,10050,23,26
Laporte,4,10050,23,26
H.Traorè,4,10050,23,26
Darlow,4,10050,23,26
Fabinho,4,10050,23,26
Martial,4,10050,23,26
Diego Costa,4,10050,23,26
Douglas Luiz,3,10050,23,26
Surridge,3,10050,23,26
João Gomes,3,10050,23,26
Vinícius,3,10050,23,26
Kelleher,3,10050,23,26
Mateta,3,10050,23,26
Tetê,3,10050,23,26
Murphy,3,10050,23,26
Chalobah,3,10050,23,26
Wissa,3,10050,23,26
Mosquera,3,10050,23,26
Azpilicueta,3,10050,23,26
Ogbonna,3,10050,23,26
Willock,3,10050,23,26
Keane,2,10050,23,26
Bednarek,2,10050,23,26
Boly,2,10050,23,26
Tavernier,2,10050,23,26
Doherty,2,10050,23,26
Phillips,2,10050,23,26
Gueye,2,10050,23,26
Travers,2,10050,23,26
Tsimikas,2,10050,23,26
Turner,2,10050,23,26
D.D.Fofana,2,10050,23,26
Dubravka,2,10050,23,26
A.Doucouré,2,10050,23,26
Mendy,2,10050,23,26
Onuachu,2,10050,23,26
Neto,2,10050,23,26
Lis,2,10050,23,26
Lemina,2,10050,23,26
Schlupp,2,10050,23,26
Souttar,2,10050,23,26
Drameh,1,10050,23,26
Downes,1,10050,23,26
Mateo Joseph,1,10050,23,26
Mepham,1,10050,23,26
Welbeck,1,10050,23,26
Monteiro,1,10050,23,26
Whitworth,1,10050,23,26
Diallo,1,10050,23,26
Rutter,1,10050,23,26
Strakosha,1,10050,23,26
De Cordova-Reid,1,10050,23,26
Dembélé,1,10050,23,26
Durán,1,10050,23,26
Rondón,1,10050,23,26
Rodrigo,1,10050,23,26
Mubama,1,10050,23,26
Colwill,1,10050,23,26
Clyne,1,10050,23,26
Bruno Guimarães,1,10050,23,26
Bentley,1,10050,23,26
Bella-Kotchap,1,10050,23,26
Paquetá,1,10050,23,26
Pearson,1,10050,23,26
Dummett,1,10050,23,26
Sarmiento,1,10050,23,26
Enciso,1,10050,23,26
Stansfield,1,10050,23,26
Karius,1,10050,23,26
Kristensen,1,10050,23,26
Jorginho,1,10050,23,26
Jansson,1,10050,23,26
Janelt,1,10050,23,26
Kurzawa,1,10050,23,26
J.Ayew,1,10050,23,26
Skipp,1,10050,23,26
Thiago,1,10050,23,26
Hodge,1,10050,23,26
Hickey,1,10050,23,26
Tielemans,1,10050,23,26
Hall,1,10050,23,26
Shoretire,1,10050,23,26
Gordon,1,10050,23,26
Goode,1,10050,23,26
Lloris,1,10050,23,26
Mara,1,10050,23,26
Valery,1,10050,23,26
Gallagher,1,10050,23,26
Fraser,1,10050,23,26
Firpo,1,10050,23,26
Felipe,1,10050,23,26
R.Sessegnon,1,10050,23,26
